

year,riverEmissions,River unc (TgCO2),woodCropEmissions,Wood+Crop unc (TgCO2),fossilFuelEmissions,FF unc (TgCO2),Z-statistic,Mean dC_loss (TgCO2),netBiosphereEmissions,netCarbonEmissions,Mean FUR,isoa2,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon
2015,0.3459565985027864,-0.4048636146303098,0.09363908096447067,0.0936392798076993,-0.3144345788074409,-0.3175433607695947,-0.7017999755325387,-0.11820955185327932,-0.036630259987732186,-0.41110348321782497,0.27420791036603165,BY,-0.091609636256085,-0.3110472307355005,-0.0998888197741806,-0.40065739555115404,-0.3084741999228042,-0.1964379813713468
2016,0.3455721846816751,-0.4023130691794738,0.09363908096447067,0.0936392798076993,-0.31398025507795185,-0.3175046462503756,-2.0722355984855603,-0.12689186854081802,-0.045132531185050145,-0.41668065777450713,0.27420791036603165,BY,-0.1262717624505874,-0.30664060072378374,-0.08756430618422055,-0.40861389562829104,-0.30913351600831274,-0.19765286611223393
2017,0.3464435925234361,-0.4080952957105265,0.09363908096447067,0.0936392798076993,-0.31322887352533546,-0.31537278570308364,-0.7691984487925234,-0.21678806365999012,-0.13218059423843867,-0.4785519989736723,0.27420791036603165,BY,-0.09066021065000952,-0.2983421650731405,-0.04263891968831465,-0.40399144542234766,-0.30332510353472164,-0.190210235595114
2018,0.3444812342587294,-0.3950738305240717,0.09363908096447067,0.0936392798076993,-0.3095037158871395,-0.31537278570308364,-1.5667470490356754,-0.14808355076460641,-0.06591654411710657,-0.42619629578995183,0.27420791036603165,BY,-0.1683360188692764,-0.31517776087924415,0.05267974602859444,-0.40734722881893354,-0.3125099029627462,-0.1865699911608344
2019,0.34800515461390175,-0.4184572223689562,0.09363908096447067,0.0936392798076993,-0.3094801888161805,-0.3175433607695947,-1.2185216038590878,-0.2785250229035808,-0.19176443369573384,-0.5169460252832595,0.27420791036603165,BY,-0.14127602166826486,-0.30878928191426286,-0.016818859263504925,-0.4103295910279156,-0.30797822729658536,-0.1931297713637484
2020,0.3460917529161058,-0.40576061912321004,0.09363908096447067,0.0936392798076993,-0.31442372894462006,-0.3175433607695947,-1.319619313749065,-0.15677525028731362,-0.07402259729275586,-0.4380624618703527,0.27420791036603165,BY,-0.11625671998012266,-0.3295362983226242,-0.02767601758440035,-0.4122351040881188,-0.3081903302759955,-0.2058547433196362
2015,0.3500367568944527,-0.27803157192271216,0.05833363004777068,0.05833371418190793,-0.3752788118559752,-0.437720962789504,0.4552071487638647,0.06274401414586754,0.13686916623356438,-0.36038981656338887,-0.9390159673795069,BZ,-0.3968157581122701,-0.3943783310120768,-0.3713239186905304,-0.3479869022687809,-0.3799492090173484,-0.30699100644657884
2016,0.3500367568944527,-0.27803157192271216,0.05833363004777068,0.05833371418190793,-0.37527982489053546,-0.437815841828149,1.095492644733719,0.04807965093315667,0.1226405044418697,-0.3706546271084291,-0.9390159673795069,BZ,-0.39685329273584247,-0.3949559505935429,-0.37094921615316145,-0.3576770302462195,-0.37993469885597875,-0.30720613690238224
2017,0.3500367568944527,-0.27803157192271216,0.05833363004777068,0.05833371418190793,-0.3752756608273939,-0.43779475664845374,1.0280941714737344,0.06713453219166705,0.1411291152861397,-0.3573130485207822,-0.9390159673795069,BZ,-0.39544129052108595,-0.3953913242510276,-0.3706229999471693,-0.31152218958475064,-0.37992078345746805,-0.3073356590267059
2018,0.3500367568944527,-0.2780312559091512,0.05833363004777068,0.05833371418190793,-0.37525613450058876,-0.43779475664845374,0.7697333573104599,0.064713361448606,0.1387798939872897,-0.35898373895078495,-0.9390159673795069,BZ,-0.39601595867893474,-0.3937865725909778,-0.37082223384301255,-0.182253810695253,-0.3799214051077764,-0.30735717874075036
2019,0.3500367568944527,-0.27803157192271216,0.05833363004777068,0.05833371418190793,-0.3752331864696772,-0.437720962789504,0.9157633827070931,0.07178048295232037,0.1456370516876475,-0.3540093547185422,-0.9390159673795069,BZ,-0.3967754025137693,-0.39299079428550465,-0.3705722988966439,-0.19635288091111572,-0.37991608892613055,-0.30729743338122545
2020,0.3500367568944527,-0.27803157192271216,0.05833363004777068,0.05833371418190793,-0.37538486069936816,-0.437720962789504,1.5335827209236192,0.07334786560374337,0.14715785674393014,-0.3530979699524267,-0.9390159673795069,BZ,-0.397248589933545,-0.3934224226151207,-0.3707396551376623,-0.20978239999406686,-0.3799269806118342,-0.3075818244068492
2015,-0.1711548544358459,-0.15139545762293502,-0.04899021271691036,-0.04898997193036902,-0.351139664730475,-0.383924527951197,-1.8475740209522782,-0.4937258873591461,-0.5178955938196362,-0.8031617565258568,1.226523427306078,BO,-0.30345594154936856,0.8052538358255751,-0.3096346176586251,-0.46531773501815843,-0.2828970486926508,-0.26323026405675964
2016,-0.12944557386031494,-0.42816259925305106,-0.04899021271691036,-0.04898997193036902,-0.3511963124353082,-0.38026657521615864,-0.5445368712592411,-0.22788017190751314,-0.25146715792975805,-0.6110470350824628,1.226523427306078,BO,-0.30910250075808826,0.8325344790351857,-0.31038721491514965,-0.46491576941734253,-0.28231573113833647,-0.26034234992236394
2017,-0.15334761756890689,-0.26955956436584666,-0.04899021271691036,-0.04898997193036902,-0.35151529840224205,-0.37702992754321035,-1.926205573088927,-0.5342780517792316,-0.5536206387161958,-0.8293912955209756,1.226523427306078,BO,-0.3091835444025334,0.8695040855881758,-0.30883827715799117,-0.46473757275683464,-0.2739864011414333,-0.2582225073261523
2018,-0.18068995543471877,-0.08812353845295248,-0.04899021271691036,-0.04898997193036902,-0.3510508100644261,-0.37702992754321035,-1.926205573088927,-0.7125942924655573,-0.732199132523009,-0.9576369403384122,1.226523427306078,BO,-0.3041272363343585,0.8575605436014037,-0.29615158544017484,-0.46565181813023443,-0.26566534864645014,-0.25833471820417614
2019,-0.1724902067083881,-0.14253096122330666,-0.04899021271691036,-0.04898997193036902,-0.35044047672848105,-0.383924527951197,-1.342085471502393,-0.3322482922827855,-0.3614879728718616,-0.6894842152242727,1.226523427306078,BO,-0.31259254644862006,0.8971084171499286,-0.29648961622555514,-0.46309888591953363,-0.26702887897643457,-0.25775816266349955
2020,-0.16142545110915668,-0.215954500026873,-0.04899021271691036,-0.04898997193036902,-0.35235530620274275,-0.383924527951197,-1.1061908150924467,-0.2734003479145419,-0.30213773836892105,-0.6490159161700045,1.226523427306078,BO,-0.3171533173314255,0.9092212287363612,-0.2952593714869837,-0.4635232015936268,-0.26292564523842377,-0.26797385759615194
2015,-3.918208574007889,-0.3096228155888218,-3.946474378813756,-3.9464696707816986,0.21015377598225377,0.9833464686793443,0.7360341206804675,4.817406049866117,3.552483280424766,2.819627106299321,2.2179751983669482,BR,1.712944155076701,9.481505952119944,2.8100949487404887,1.0730787709252623,6.231591169783267,0.800571905623679
2016,-3.611439487031866,1.4708535214889507,-3.946474378813756,-3.9464696707816986,0.1950838875694642,0.9369488253887686,1.1291918813637112,4.187947073585147,3.004124705419827,2.4056402434460766,2.2179751983669482,BR,1.6319722991139838,9.594026025787509,2.9261212167017714,1.1229899608268554,6.161310526696567,0.6926944259977066
2017,-3.7989412333746997,0.22667969060903198,-3.946474378813756,-3.9464696707816986,0.20080918886641863,0.9573792742443096,1.2864549856370087,2.601507784117465,1.42669514474737,1.2747962193168538,2.2179751983669482,BR,1.9151101304898763,9.425487086485607,2.973184378725468,1.2054226464147995,6.440678076129236,0.7442539785787882
2018,-4.013731027227044,0.3242267566187024,-3.946474378813756,-3.9464696707816986,0.18049824566573291,0.9573792742443096,0.477673306517193,0.5823011932848339,-0.5761922816005743,-0.19480369937951816,2.2179751983669482,BR,1.7441102162576985,9.141656429204707,2.972699085808555,1.1176697899616521,6.26923818713615,0.6927521149684089
2019,-3.9927292314998293,0.18487425662426046,-3.946474378813756,-3.9464696707816986,0.17882508260967106,0.9833464686793443,-0.3086422148492948,2.257730685282251,1.0537185400351492,0.978860074047375,2.2179751983669482,BR,1.7227769034129572,8.894521646625218,2.578089956717434,1.0915919766464517,6.444537071131958,0.6792851434450883
2020,-3.8670137204778303,0.3794027243694102,-3.946474378813756,-3.9464696707816986,0.12050193053874111,0.9833464686793443,-0.005349085179363874,2.6067651663337013,1.4179514236532005,1.170235155980855,2.2179751983669482,BR,1.7568235658118727,8.760703388359767,2.455329288044161,1.0744277991664997,6.600792403239947,0.5905336115006903
2015,0.374025075070481,-0.4372109551559383,0.06810618537383666,0.06810628522331685,-0.37509666435893835,-0.43597096119453593,-0.11767987394600497,0.027656686427594362,0.10850756625111867,-0.38062511846427,-1.7086956317557083,BB,-0.39504801759454417,-0.39468397329498656,-0.3730042236320401,-0.46240038495626784,-0.3743104742523601,-0.3076921051947407
2016,0.3740250702043506,-0.4372109228663046,0.06810618537383666,0.06810628522331685,-0.3751009129368008,-0.4359077085021059,-0.7017999755325387,0.02776400160666041,0.10861169170799566,-0.38055521629015976,-1.7086956317557083,BB,-0.39497541685524334,-0.39470098736714526,-0.37289663849446053,-0.4629148165167689,-0.37514335927615106,-0.3078653495471433
2017,0.37402506998061724,-0.4372109213816729,0.06810618537383666,0.06810628522331685,-0.3751022606039722,-0.4362345330573664,-0.08398063731601264,0.027618468842326816,0.10847048345006327,-0.3806587217386235,-1.7086956317557083,BB,-0.3953207560174522,-0.39532121764729666,-0.373361590143044,-0.4619913060364332,-0.37295712875153847,-0.3083028020773834
2018,0.37402508485847985,-0.43721102010652146,0.06810618537383666,0.06810628522331685,-0.3750775800212818,-0.4362345330573664,-0.5782361078892335,0.02757912182323021,0.10843230884608482,-0.380656065934562,-1.7086956317557083,BB,-0.39513757116856163,-0.3950834043454602,-0.3735215613556013,-0.4614881282083666,-0.37216319281742644,-0.30842946339044236
2019,0.37402507618905284,-0.4372109625787808,0.06810618537383666,0.06810628522331685,-0.3750473602980986,-0.43597096119453593,-0.522070713505913,0.02768104736203111,0.1085312033534155,-0.3805477574733605,-1.7086956317557083,BB,-0.3951012380235461,-0.39531510196235187,-0.3732064455530883,-0.4624135164934502,-0.3750303093511866,-0.3085349282553223
2015,0.36497287207993917,-0.3987402198588008,0.06919497620853145,0.06919506909276114,-0.37609036446361466,-0.41929334411267827,1.3538534588969935,0.031375609080901576,0.11036466902874559,-0.3805012297283673,-0.8476980410975845,BN,-0.3944132498231621,-0.39157520534218593,-0.371754166385272,-0.43199753423971987,-0.37781723632625497,-0.30086212850727534
2016,0.36474201424554625,-0.40027225360253177,0.06919497620853145,0.06919506909276114,-0.3760800810778421,-0.4175960540436205,0.8034325939404521,0.03176350347216003,0.11069408073074921,-0.38025103328469206,-0.8476980410975845,BN,-0.39429241008535293,-0.3930506952230044,-0.371999152397774,-0.45924303590700466,-0.37764655682585685,-0.301076950016577
2017,0.364615231976646,-0.40111348170191546,0.06919497620853145,0.06919506909276114,-0.37607308120318644,-0.41181899377938586,-0.10644679506934086,0.02964382817741251,0.10861161808175754,-0.3817446221386879,-0.8476980410975845,BN,-0.3945401579749947,-0.39195909248659755,-0.37223649850215984,-0.45618199763764367,-0.3776373091372846,-0.297316096554095
2018,0.3647249937426145,-0.400385070443809,0.06919497620853145,0.06919506909276114,-0.3760443416297101,-0.41181899377938586,-0.10644679506934086,0.029468516390419322,0.10846383835278074,-0.38181606057825423,-0.8476980410975845,BN,-0.394100192951388,-0.3922234093239209,-0.3718132279430524,-0.45416155836945565,-0.3777503191832027,-0.2981135704496597
2020,0.3648653866990858,-0.3994534624659792,0.06919497620853145,0.06919506909276114,-0.3761015044175046,-0.41929334411267827,-0.09521371619267674,0.029825052148735823,0.10883833101200073,-0.3816158584321838,-0.8476980410975845,BN,-0.394418383196772,-0.3947242638224499,-0.372337299497601,-0.4605651580030705,-0.3777125300376196,-0.297169882150511
2015,0.3651110648482866,-0.4225335444950154,0.08621115028558791,0.0862112725631475,-0.3682934577430001,-0.4239529496328357,0.34287635999722355,0.014143402845410026,0.09507361708570372,-0.38199242301426456,0.40466209076877785,BW,-0.38172791441895926,-0.3825260134170732,-0.3604738644763753,-0.47402141950106863,-0.3739349154929203,-0.2889411674618126
2016,0.3652514959032535,-0.42160162050362454,0.08621115028558791,0.0862112725631475,-0.36806670703095196,-0.4213385239901011,-0.8253638431758439,-0.08595256235263542,-0.002019342202457206,-0.4517514324139863,0.40466209076877785,BW,-0.384528581958888,-0.38462944572335783,-0.3593237701075653,-0.47332262182469187,-0.3737995081001539,-0.2897972332777188
2017,0.3646769324903517,-0.4254142609143848,0.08621115028558791,0.0862112725631475,-0.36774774390583465,-0.41925118513991105,-2.1733333083755375,-0.3817182426261816,-0.28911247041752397,-0.6584510591850644,0.40466209076877785,BW,-0.38536512024601094,-0.38969757553630335,-0.3595611062645742,-0.4743585287741199,-0.37352140502064346,-0.2881162025495003
2018,0.36493445927169976,-0.42370538598191787,0.08621115028558791,0.0862112725631475,-0.3675013606525348,-0.41925118513991105,-0.522070713505913,-0.004001407684156095,0.07743204172863408,-0.3937487974631305,0.40466209076877785,BW,-0.3842447503231335,-0.38376981340613714,-0.35783211054390457,-0.4746574405121966,-0.37157523446434204,-0.2875770943444243
2019,0.3649135622468356,-0.423844084333841,0.08621115028558791,0.0862112725631475,-0.36728374666707264,-0.4239529496328357,0.9045303038304292,0.0062000349349947415,0.08732614131651574,-0.38634561876345713,0.40466209076877785,BW,-0.3827004976833205,-0.37972056710989766,-0.3556097862545158,-0.4745097964470856,-0.37253190096322913,-0.28827944507818537
2020,0.36497750104716065,-0.4234197729254855,0.08621115028558791,0.0862112725631475,-0.3680195957844929,-0.4239529496328357,-1.6004462856656676,-0.20082865957749244,-0.1135375242244944,-0.5321354570061693,0.40466209076877785,BW,-0.3808761178334547,-0.34158419789012767,-0.35663537167745607,-0.47458075271535205,-0.36828147185988114,-0.29133961936037134
2015,0.29114381657953853,-0.345557665650885,0.06596859991039765,0.06596869803780121,-0.3757504336930732,-0.43872246185520847,0.36534251775055177,0.13576757583193733,0.1963739800015952,-0.31804382246977064,0.8351608860978394,CF,-0.35440815259045755,-0.23917916192910055,-0.33688622308103566,-0.4677732386856125,-0.3637834204770597,-0.31036969332046743
2016,0.28393796235848445,-0.39337399357944935,0.06596859991039765,0.06596869803780121,-0.37572873739370394,-0.43871192068868875,0.16314709797059782,0.8011084103278588,0.8404774583588369,0.14659612270851077,0.8351608860978394,CF,-0.3521351716399975,-0.23795172641726253,-0.33749304474850256,-0.46738235656596494,-0.36337509585372013,-0.3103880309850872
2017,0.28632559508088723,-0.3775306536986834,0.06596859991039765,0.06596869803780121,-0.37570719984495904,-0.43871192068868875,0.9494626193370855,0.448009065483134,0.4983574337658035,-0.10016052550247659,0.8351608860978394,CF,-0.35147188493052817,-0.23635788901150284,-0.3368800269174799,-0.46722559125477964,-0.3630791996813751,-0.31030941739943924
2018,0.28211875919118373,-0.4054453955961119,0.06596859991039765,0.06596869803780121,-0.37569475562334886,-0.43871192068868875,0.8034325939404521,0.26223686462927487,0.3172501566429871,-0.23078413319362745,0.8351608860978394,CF,-0.352262577399866,-0.23567592304685892,-0.33313501705061904,-0.4681148377483498,-0.3630002921432374,-0.31033587909092714
2019,0.282236388296504,-0.4046651581140014,0.06596859991039765,0.06596869803780121,-0.37568526370651684,-0.43872246185520847,0.7585002784337957,0.3478465514286645,0.4003393324185148,-0.1708376788171484,0.8351608860978394,CF,-0.3524158074513357,-0.2352299922899863,-0.33184020874588,-0.4681448871159322,-0.36274308884502016,-0.3101966937299309
2020,0.2851524471535761,-0.3853146997332506,0.06596859991039765,0.06596869803780121,-0.3758445419769091,-0.43872246185520847,0.07328246695728491,0.20323270603721477,0.2606163545435548,-0.2718188035099323,0.8351608860978394,CF,-0.35358700060145853,-0.2351700941964829,-0.3336330767267018,-0.46824822563948015,-0.3623950762932398,-0.3104117145463863
2015,-1.2155203418251272,4.166727288757893,-1.5684552523798063,-1.5684580394530765,0.32160128269667765,-0.12618318558131844,0.41027483325720826,-2.0688243735386425,-2.3836757495085132,-1.3259799871971891,2.4788835591724405,CA,0.39756672115243846,0.4058128283939578,1.1811489831631097,0.05326833700018549,-0.19404076004562415,0.7870531886531814
2016,-1.249180362732146,3.9433373024865572,-1.5684552523798063,-1.5684580394530765,0.32413672432429347,-0.12734177450206602,1.4998834842936268,-2.4164224822701446,-2.7277878568144995,-1.5710964152909819,2.4788835591724405,CA,0.6954663143971674,0.35995009770061875,1.1892034842970702,0.14334023155673362,-0.17952012073743662,0.7735398700414106
2017,-1.2726204621809785,3.787795427762054,-1.5684552523798063,-1.5684580394530765,0.3486242936656061,-0.11386285917101037,0.8820641460771009,-2.741230283281672,-3.047716233978549,-1.7719081073415948,2.4788835591724405,CA,0.5042566867887034,0.3551931937676876,1.336519810554806,0.18301398367557,-0.17770896276110193,0.8468229665981504
2018,-1.2447418879888887,3.9728213677279145,-1.5684552523798063,-1.5684580394530765,0.36857090989367497,-0.11386285917101037,0.477673306517193,-2.282904737822034,-2.597339053738104,-1.422636514151896,2.4788835591724405,CA,0.5400580933016016,0.35111960762577055,1.3509960537286267,0.21539073623809848,-0.17997384239738,0.848787749856358
