IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
Non-Annex_I,Middle_East,SAU,Saudi Arabia,4.D,Wastewater Treatment and Discharge,CH4,fossil,36.1170754,37.5543138,39.38438729,40.62537344,42.80673693,44.60565491,46.60129175,48.9471581,51.22819572,53.95888602,56.94368531,60.45432868,64.98088359,70.87792064,91.71597568,111.4743062,123.2412489,134.7004069,137.2564408,137.7227356,142.0555369,138.6378989,143.8895573,165.9488647,171.5698364,173.8392296,178.1596024,183.0445465,204.1375201,203.4043564,204.1729303,242.0291026,252.9684551,264.3901723,283.5944801,308.9470888,323.8829995,336.9180128,352.2314822,393.4058078,450.6565422,481.0518176,501.1796715,510.2623859,532.5632856,535.1250588,537.4078527,564.6018205,580.882999,591.6317372,603.1093271,614.5595325,626.0922302
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.1.a,Main Activity Electricity and Heat Production,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00165,0.00366,0.00066,0.00186,0.00252,0.0027,0.002229,0.004881,0.005166,0.00587,0.00585,0.00568689,0.0071445,0.01309546,0.01873073,0.018218685,0.018246168
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.2,Manufacturing Industries and Construction,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039930014,0.040289869,0.040530024,0.04073991,0.04073991,0.04073991,0.04073991,0.054359904,0.041129934,0.06357003,0.07965015,0.187950135,0.121430093,0.275613006,0.197035102,0.227179042,0.207137264,0.299694737,0.265577495,0.291814303,0.318809644,0.309540033,0.309544277
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.4,Residential and other sectors,CH4,bio,,,,,,,,,,,,,,,,,,,,,14.6832,12.7254,9.4554,9.4554,9.24,11.710271,9.24,9.24,9.24,9.24,12.34199874,12.36299962,12.37740018,12.38939908,12.38939908,14.17559908,14.18039908,14.04269932,14.4345006,17.4654,17.04509965,16.1694101,17.07726129,15.46718972,16.30150072,16.4638953,17.74201951,17.19653576,17.25472504,17.53510933,23.54142738,22.8410981,22.84118131
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.5,Non-Specified,CH4,bio,9.214446623,9.214446623,4.836259395,4.640890238,4.507574573,4.78339293,5.04487963,5.02784072,4.446732638,4.166724797,3.729478052,4.647512608,5.421420437,5.157234404,5.578527834,5.521745196,5.622065203,4.89710133,5.022435716,5.214017041,,,,,,,,,,,,,,,,0.0123,0.0303,0.0936,0.0927,0.0891,0.0237,,,,,,,,,,,,
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.B.1,Solid Fuels,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744,0.837,1.023,1.116,1.116,1.395,1.84298103,1.341680008,1.120432986,1.422062969,1.218911116,1.218911116
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,3.C.1,Emissions from biomass burning,CH4,bio,2.246275061,2.682370246,2.591400406,2.627595464,2.936976443,2.727530828,3.007703369,3.033538044,2.661840403,2.842733524,2.841058147,2.775981419,3.131203858,3.144412486,3.263726676,2.910373847,3.224087095,2.849940724,2.852725245,3.014265754,2.777557556,3.459127335,2.125572076,2.27777283,2.535490777,2.641306423,2.089924032,2.866765824,2.549273262,2.422144629,1.687572379,2.528708895,2.374759161,1.706112786,2.771123974,2.621389226,2.36319579,1.917392831,2.428079846,2.471893697,2.522442493,2.50320989,1.96489548,2.578483715,2.917328718,2.399033521,2.965145463,2.067516101,2.897760293,2.848232919,3.089309093,2.755995026,2.639459554
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,4.C,Incineration and Open Burning of Waste,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00006,6.09E-05,6.18E-05,5.24E-05,0.000305865,0.000066102,0.000068334,7.27E-05,0.000072513,0.000080847,7.34E-05,7.97E-05,0.000080823,0.000081939,8.19E-05,8.21E-05,8.23E-05
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.1181887,0.1181887,0.128832634,0.14997837,0.150691619,0.163024893,0.193910448,0.200861502,0.232088679,0.252974833,0.26136929,0.340362981,0.372070661,0.421707063,0.433170808,0.450457695,0.462463883,0.420715861,0.407067673,0.406522684,0.417794513,0.371926632,0.399822354,0.349619645,0.316687611,0.394914555,0.3867977,0.420112499,0.413648152,0.308265655,0.385007457,0.398965391,0.424761018,0.444999787,0.470128751,0.426881519,0.449848139,0.428636168,0.412241458,0.433147795,0.441199402,0.473670502,0.428243146,0.437106606,0.356456147,0.427096647,0.428540456,0.426021347,0.412709327,0.414212263,0.431076497,0.41818013,0.412338987
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,0.00360488,0.00360488,0.00351695,0.00237396,0.00211019,0.00146538,0.00442549,0.00378072,0.00512891,0.00126023,0.00328249,0.01017979,0.01435629,0.00767654,0.00739996,0.01292796,0.01335095,0.01327399,0.01247901,0.010441,,0.002688033,,,,,,,,,,,,,,,,0.000382179,0.007016675,0.017792433,0.016846572,0.011206355,0.016284563,0.021033588,0.023914657,0.030903923,0.029303583,0.028817895,0.030411411,0.031705954,0.030373751,0.032013001,0.032193343
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.24645002,0.24645002,0.232805211,0.247574181,0.285565721,0.272882393,0.249544916,0.252540752,0.249304298,0.275169392,0.267227162,0.423672534,0.397932542,0.36924393,0.386949606,0.386504901,0.440582097,0.296592874,0.265265986,0.355354935,0.381893338,0.25210811,0.338695566,0.154648739,0.147389139,0.13124617,0.349171728,0.274558549,0.416471514,0.199167429,0.257088596,0.263785044,0.271522906,0.358491768,0.455219046,0.344510324,0.393196473,0.424514916,0.2539198,0.162859862,0.208121746,0.227831349,0.19617352,0.156340909,0.140532266,0.156949139,0.168315497,0.15868956,0.174531294,0.124599722,0.10952644,0.107842631,0.110106188
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.710583644,0.710583644,0.697118019,0.754963541,0.853176264,0.863101524,0.896291341,0.946730612,1.094392245,0.985600495,0.931123178,0.979624624,0.873124889,0.876313001,0.832048728,0.893660235,1.134330672,1.008482289,1.150192112,1.137670551,1.131475342,0.807982374,0.53689543,0.627616706,0.609767664,0.692294729,1.097795151,1.807250714,1.31774021,0.62435631,0.689954278,0.828882483,0.98026107,1.071079534,1.801458988,1.991284319,1.984733941,1.16805303,1.948758165,1.906210978,1.641749575,1.499443926,1.414601809,1.320259447,1.314270767,1.196999439,1.164591889,1.093317068,0.988806537,1.064794194,0.98365911,0.965551836,1.004376231
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.3.c,Railways,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000176793,0.000176793,0.000176793,0.000176793,0.000176793,0.000543423,0.000366633,0.000366633,0.002189228,0.00200509,0.00234965,0.00199138,0.001809942,0.001982046,0.001813261,0.001960753,0.002138581,0.002346465,0.002523401,0.002420665,0.001869319,0.001815909,0.001896023
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.3.d,Water-borne Navigation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026838,,0.00607726,0.00394499,0.00509901,0.00451486,0.0047628,0.0044632,0.00301896,0.00327614,0.00357609,0.00198247,0.00191751,0.00184954,0.00157577,0.00145218,0.001606667
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.3.e,Other Transportation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001328,0.000135,0.000117,0.0001053,0.0002001,6.57E-05,5.94E-05,7.02E-05,7.47E-05,6.57E-05,7.84E-05,7.55E-05,7.15E-05,7.39E-05,8.13E-05,8.13E-05
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.4,Residential and other sectors,CH4,fossil,0.139220796,0.139220796,0.015106331,0.017531761,0.021179235,6.316696493,5.901600478,7.259742129,5.740943335,4.651886915,0.088110483,1.271823147,1.325182458,1.414779025,1.299764004,1.39819542,1.466697657,1.432807586,1.779177808,1.367130076,6.560000073,4.320405,7.531612119,7.572596484,6.607678896,3.483314016,5.318418574,5.344101038,7.084271587,6.538161104,6.382591338,6.105714101,6.801892424,7.257882167,7.371064644,5.93000231,2.770426007,6.682458372,5.997987543,3.493613631,3.510207012,4.257675356,3.472023545,3.023524305,2.515187971,2.320106494,3.110869268,3.239387865,2.850082208,2.873535697,3.379775253,3.223696895,3.172276889
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.5,Non-Specified,CH4,fossil,6.158102548,6.158102548,6.697630843,5.361013155,7.185795865,3.417822714,2.87710709,2.091106395,2.545394103,1.452562188,5.824834511,4.283594567,8.563530805,11.13180657,8.819310544,8.954446071,6.782920012,6.895570235,4.083312819,6.471572111,1.078251992,0.918793989,0.89170697,0.91346,0.770964015,0.315738002,0.683950508,0.675594014,0.925554485,0.858340471,0.765927485,0.763595986,0.917709985,0.930109985,0.922569971,0.0356,0.04306,0.105609501,,,0.000400007,,,0.000656,,,,,,,,,
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.B.1,Solid Fuels,CH4,fossil,35.46447111,35.46447111,34.88986903,36.29447432,37.58951849,39.4294095,39.53880662,40.51884184,42.86259915,45.26104804,44.23117971,52.16293604,56.99660115,62.98185543,67.61257749,70.54252887,71.25223674,71.91408103,68.73183323,68.59294532,76.59840357,65.05172966,66.83958469,62.67121993,57.05038764,65.93724678,40.3120339,42.61589095,44.39175073,33.25954164,42.30361693,42.32731592,44.39326443,46.20377287,46.69453614,39.15960901,41.09967004,40.92023596,43.66409612,39.76048529,40.20824757,42.53816268,39.7741702,41.54278298,32.19126948,39.59699809,39.73276536,38.88728914,36.43963043,37.85132382,39.77553662,37.24034576,36.74186185
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.B.2,Oil and Natural Gas,CH4,fossil,10.36276711,10.36304333,11.61188307,12.2571159,13.0016902,13.09054466,14.30424188,15.10365404,15.49784435,15.28759945,15.73706477,15.55439462,15.80428548,15.31102809,14.69500721,16.36462003,16.56573669,16.58759302,17.62124637,16.73142133,16.1657448,17.16272546,18.32676916,17.99099632,16.75555548,17.42774625,14.00772335,14.51897739,14.99836607,15.40138931,16.09059568,13.56429407,11.90859215,10.74046242,9.575519863,9.074570217,9.005207669,8.541249291,8.704084097,8.784583861,11.47114952,12.91305225,13.11170249,13.49420846,15.23783188,15.08711655,14.12525499,13.60526478,13.14167143,12.77472028,12.35678922,11.71468987,11.23533216
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.B,Chemical Industry,CH4,fossil,0.02397192,0.00911623,0.02431984,0.03894276,0.05378571,0.06756114,0.08401595,0.09868876,0.11342087,0.12427012,0.03305563,0.04124565,0.04961769,0.04816257,0.0597788,0.05769879,0.06187547,0.0645196,0.06147557,0.077903,0.07898305,0.2482944,0.14117335,0.03789675,0.04022847,0.04058242,0.10887652,0.31706822,0.39766712,0.11268772,0.06300212,0.14075422,0.05832642,0.05678542,0.05678542,0.05678542,0.05678542,0.05678542,0.05678542,0.06224362,0.06770182,0.07316002,0.07861822,0.08407642,0.08407642,0.08407642,0.08407642,0.08407642,0.08407642,0.08407642,0.078452575,0.079493951,0.079848653
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.C,Metal Industry,CH4,fossil,0.065600815,0.07469133,0.078707195,0.08129464,0.067832468,0.088628327,0.08351245,0.083195641,0.10495128,0.10755752,0.110476822,0.120620045,0.117055807,0.141323213,0.144605507,0.157321965,0.15497434,0.147642121,0.157750866,0.158038608,0.13637547,0.078652767,0.049718521,0.004641407,0.001462724,0.00652462,0.039783022,0.0625086,0.05872846,0.00994014,0.042542304,0.03395,0.035561652,0.046062135,0.07175,0.083304284,0.11634,0.104076,0.142146,0.127496452,0.118427,0.1168008,0.0456834,0.061433551,0.079653449,0.133706936,0.101828097,0.130208097,0.183847457,0.169595759,0.1337382,0.148374278,0.14902366
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,3.A.1,Enteric Fermentation,CH4,fossil,247.427469,252.7490402,251.3004879,259.2439724,276.5881644,286.3724966,280.7337082,276.5787407,276.3946008,275.520489,273.4216073,275.7281095,274.4854192,269.2555919,269.4852168,264.4754528,256.2159114,257.8469919,250.7432388,244.1179178,241.4898463,232.3450234,195.612016,197.429949,179.1298619,192.06905,190.72876,187.524064,185.905796,179.30372,143.7747,136.2425474,134.0000942,135.1482295,135.3895155,126.1215925,126.3112045,124.7526705,121.1666162,114.0217992,111.5103295,107.6345572,108.1488813,108.5678593,111.7561913,111.6806649,108.0278634,108.3463703,106.1956487,107.2217831,106.5842563,105.5649746,104.5566095
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,3.A.2,Manure Management,CH4,fossil,39.38611745,42.46207032,42.22504786,43.94609411,47.8901275,49.58702139,49.06379545,48.85705806,50.91649478,49.61479599,48.94980765,50.12786595,51.48085165,51.38593709,53.62940751,51.21890388,50.09458503,51.34053254,50.34453632,47.49372425,46.65287951,46.41828611,38.27769249,38.00428084,35.73368488,39.20071152,40.04074414,38.95725379,38.66154749,38.04149938,32.87727107,30.48360948,29.9356965,29.47085655,28.38311782,26.05337563,27.05118589,28.56537856,27.76927799,29.06863607,31.49798508,26.15190617,25.27797752,24.92491381,25.14732377,25.27883076,23.96647801,23.78694964,22.96619351,23.341942,23.36822167,22.98609986,22.61181891
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,4.A,Solid Waste Disposal,CH4,fossil,28.91957822,31.79179327,32.28695196,32.8076858,33.34437454,33.88877034,34.41981373,34.95415513,35.49059802,36.02606299,36.55788483,37.04027628,37.51308745,37.97448385,38.4173563,38.83715733,39.21404685,39.55614032,39.89039575,40.25531637,40.67653802,41.13778122,41.65502004,42.16392275,42.56768498,42.79511054,43.05050944,43.59638821,43.68360753,42.32854499,42.67467273,43.27278785,43.79239679,44.21592973,44.97151507,45.53107006,46.34540534,46.96503969,47.46654577,47.21083558,47.23323211,47.37996761,47.25459731,47.43166868,47.25384406,47.35748938,47.57944162,47.73136503,48.04423743,48.15627947,48.2685828,48.45379299,48.63971384
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.461240919,0.484199977,0.507397615,0.530682525,0.557888343,0.581388495,0.606761612,0.633442608,0.660623035,0.68659396,0.711520065,0.725422815,0.738775476,0.751272203,0.764420715,0.776720364,0.789861344,0.801377084,0.812427659,0.824809351,0.835613931,0.846588953,0.860377875,0.876913845,0.891017101,0.902867462,0.911232488,0.916662722,0.91923596,0.922904829,0.930443975,0.932682266,0.928726278,0.932910247,0.937462052,0.941651294,0.939325593,0.938503721,0.936411898,0.934314353,0.93240712,0.93116929,0.928622256,0.926217396,0.92503105,0.922877569,0.921076181,0.919365343,0.917715261,0.937759494,0.958244544,0.965317939,0.972444016
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,4.D,Wastewater Treatment and Discharge,CH4,fossil,25.185913,25.85378262,26.87343207,27.69081685,29.05450246,29.60708218,28.98674781,30.47670225,28.1727681,30.66706894,33.57016364,33.66382119,34.01385877,34.39809717,39.96618212,38.25322897,38.97543537,39.0477058,39.47386848,38.82356972,37.87700679,33.77606109,27.53635856,23.602855,24.19531575,25.86025616,39.87212878,39.59898487,43.45283127,35.75809961,42.54607451,37.59595681,37.79604223,33.41086428,24.63315062,24.64395198,23.07341476,23.21069202,23.226077,22.16027531,22.58594139,22.99957205,22.69677023,23.28654893,22.89815797,22.25819426,22.57940652,22.5384041,22.54781097,22.38481657,22.05454734,22.08670953,22.09328636
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042,0.00042,0.00042,0.00039,0.00039,0.000294,0.00084,0.0008466,0.0008565,0.0008565,0.0008565
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.2,Manufacturing Industries and Construction,CH4,bio,0.807335991,0.807335991,0.822665996,0.838863999,0.855814004,0.873392007,0.90005999,0.927237998,0.948748003,0.976616011,1.004573994,1.032862002,1.06121001,1.108125996,1.111125996,1.138184004,1.157593984,1.182431992,1.20073002,1.21855,1.281795408,1.302143786,1.320800616,1.334643394,1.500380214,1.498215614,1.624874584,1.671203006,1.725101977,1.2922034,1.2961764,1.4144382,1.3440856,1.2783944,1.2210308,1.1550108,1.369251409,1.263798193,1.245342993,1.292943996,1.115091197,1.115169601,1.076897201,1.058997001,1.051323598,1.033433202,1.022951201,1.018671996,0.993635685,0.973792395,0.939556178,0.939610978,0.939676738
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.4,Residential and other sectors,CH4,bio,26.02797908,26.02797908,26.53237468,27.0818282,27.67243981,28.29850954,29.08618273,29.89908199,30.74477142,31.59523284,32.45169069,33.33130991,34.20759509,35.76794179,35.93107402,36.73887331,37.46768873,38.15381821,38.81381605,39.45641512,40.3020774,40.86734759,41.43441979,42.00508998,47.28415589,47.78655526,50.52611318,51.58957321,52.67013201,53.689291,54.29749471,54.91550172,56.82296112,59.65758328,62.49220671,65.32682964,71.33537435,65.81411689,65.09496736,66.95883749,68.36988179,68.87147959,70.65270426,71.06094222,71.52532034,72.06863186,72.49883968,73.29698925,75.11144112,76.88960034,78.72112053,65.89066814,65.89066814
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.B.1,Solid Fuels,CH4,bio,143.3242418,142.1621534,143.7432714,145.4968292,147.4173443,149.4994335,152.3743776,155.2839729,158.3298201,161.299702,164.1936186,167.214757,170.0555907,176.2112165,175.4051405,177.7196738,179.5735854,181.170062,182.5145297,183.8011189,184.8429218,187.4595129,190.076092,192.692671,216.8960542,219.9798972,218.1109139,216.2419306,214.3729473,212.5039398,212.5039398,221.007861,238.0156307,222.6899484,207.2707818,191.9450752,180.4507832,166.4333722,164.657849,169.4237552,174.1896977,175.8717851,176.8998899,178.581979,180.357504,182.1330653,183.9086145,185.833654,190.3427271,194.8979968,199.561414,199.561414,199.561414
Non-Annex_I,Eastern_Africa,SDN,Sudan,3.C.1,Emissions from biomass burning,CH4,bio,3.070377154,3.003436584,2.662416177,3.28398613,3.577885852,4.111090617,4.463815799,4.34886947,4.547732669,3.343581324,4.157156253,5.705168547,4.455123631,4.778328917,4.107681435,7.04019591,6.477300707,4.209337328,7.601569696,4.716543905,3.779617809,7.271100753,8.566673189,6.023327163,8.768305777,6.606717545,8.696248047,8.522998784,8.921458869,6.090645125,5.893020564,8.189028059,6.908179404,9.908144951,5.91276598,12.04118478,9.35282823,9.944233561,9.298223083,9.469488999,7.468977657,9.66337143,7.134115863,11.21190732,13.38489639,8.702264416,14.06947179,10.29539913,13.80730532,11.02266275,9.569048873,9.656260457,10.20112849
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.00260382,0.00260382,0.00247717,0.002276609,0.002276609,0.002230828,0.002194193,0.003335667,0.003934817,0.004572512,0.003020315,0.004372652,0.004775438,0.006807074,0.00634464,0.011793272,0.011187739,0.011661068,0.013421812,0.011571337,0.013180259,0.016303034,0.014229158,0.020986018,0.015730443,0.020919575,0.02409698,0.026574963,0.022242728,0.025422491,0.034060442,0.036322768,0.053975556,0.065844702,0.068604104,0.07686735,0.097308791,0.094950308,0.107488521,0.086720762,0.034330165,0.05275512,0.070498259,0.065318624,0.077819847,0.155302662,0.184500773,0.192228862,0.201029596,0.206796087,0.208872104,0.227551723,0.232646164
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,0.0001924,0.0001924,0.0002405,0.0002405,0.0002886,0.0002405,0.0002405,0.0002886,0.0002405,0.0002405,0.0002405,0.0001924,0.0001443,0.0001924,0.0001443,0.0001443,0.0001924,9.62E-05,0.0001924,0.0001443,0.0001924,0.0002405,0.0001924,9.62E-05,0.0001443,0.0001924,0.0001924,0.0002405,0.0001443,0.002954,0.0052873,0.004912,0.0110654,0.0121527,0.0138077,0.013937599,0.015914901,0.0215968,0.0208511,0.021514999,0.0209473,0.020413301,0.0052487,0.00794609,0.00927489,0.0146412,0.01478142,0.01424526,0.01372345,0.01523532,0.01423569,0.015508801,0.015856013
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.0229122,0.0229122,0.0315414,0.063535801,0.0558732,0.028617599,0.050084401,0.050325602,0.023073,0.0221082,0.039756599,0.036500401,0.027334801,0.028379401,0.023434801,0.023796599,0.0275352,0.014727001,0.019203,0.021615,0.0261978,0.032951401,0.0247506,0.0001344,0.0296814,0.016897799,0.006285,0.0208776,0.015933001,0.026480248,0.022808545,0.018907704,0.018360544,0.020897924,0.024999794,0.037191874,0.054386841,0.064264132,0.056679547,0.101260372,0.135913657,0.076919663,0.06973948,0.055723765,0.057954355,0.06053844,0.069419395,0.066718456,0.06416595,0.065129052,0.05891477,0.064183571,0.065620516
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.3.a,Civil Aviation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000446,0.0003568,0.0003345,0.000557499,0.000624399,0.001137299,0.001315699,0.000892,0.0005575,0.0004906,0.0007582,0.0008474,0.00130143,0.00118881,0.000842715,0.000711925,0.000824851,0.001021244
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.282891229,0.296605032,0.31235672,0.360962919,0.384423472,0.347317386,0.288369234,0.310022551,0.358982263,0.378013608,0.412882381,0.416419074,0.452572425,0.443301394,0.400406533,0.442405424,0.441249651,0.345251226,0.560763809,0.499067573,0.611277764,0.510889132,0.531759619,0.358549021,0.5041133,0.482697865,0.466984606,0.523341619,0.486851249,0.447323865,0.472734474,0.609168579,0.762903879,0.753824039,0.789435288,0.90577723,1.048608265,1.172717375,1.378130511,1.479712297,1.672393326,1.643204273,1.791890917,1.852901621,1.900521989,1.980581627,2.21849236,2.265626568,2.383980274,2.437736032,2.220829668,2.419440451,2.473607028
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.3.c,Railways,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00699524,0.002336035,0.00215634,0.00143756,0.00179695,0.00179695,0.00215634,0.002695425,0.00287512,0.00287512,0.00323451,0.00323451,0.0035939,0.003414205,0.0035939,0.003773595,0.00395329,0.00467207,0.004489844,0.004384392,0.004516113,0.004106218,0.00447344,0.004573592
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.3.d,Water-borne Navigation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021217,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0009093,0.0009093,0.0009093,0.0009093,0.0009093,0.0012124,0.00116515,0.00113785,0.00117208,0.00106568,0.001222249,0.001656602
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.4,Residential and other sectors,CH4,fossil,0.042993955,0.042993955,0.027910473,0.033604466,0.014297486,0.015611485,0.014095986,0.014981986,0.011915989,0.008849992,0.016094485,0.017644983,0.018520982,0.019668482,0.018319483,0.015927985,0.018827482,0.015917985,0.017311984,0.016838985,0.018222982,0.02088598,0.019974981,0.019255481,0.021988478,0.023135978,0.033752968,0.034225967,0.035408466,0.0578632,0.03112855,0.032720169,0.051374557,0.057344638,0.061231847,0.075478193,0.091666963,0.096902386,0.077921475,0.07318299,0.07388109,0.097446429,0.101008625,0.10824832,0.106115903,0.110447915,0.109069281,0.109311357,0.105379021,0.108815307,0.107316794,0.116914231,0.119531713
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.5,Non-Specified,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0290895,0.012298,0.016389,0.017808,0.027741,0.021521,0.0192505,0.0163185,0.0158455,0.021048501,0.0371305,0.000473,0.0157705,0.016505,0.015795499,0.0153475,0.0148745,0.014895,0.01340645,0.0138913,0.00484065,0.005273554,0.005391618
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.B.2,Oil and Natural Gas,CH4,fossil,0.250300932,0.253097132,0.291595881,0.318922558,0.349532509,0.328609432,0.351775981,0.370861271,0.358536049,0.368418099,0.338581774,0.325730802,0.277796095,0.296150579,0.270245572,0.284584861,0.341280281,0.261545032,0.369578903,0.319952402,0.40678323,0.45647509,0.403081173,0.295563297,0.378542502,0.402912897,0.850238529,1.578159258,2.587921072,15.5887851,41.07510903,47.25063941,54.26966399,60.50146572,72.71280346,74.03537951,81.80559165,106.0554151,105.9895513,108.1260174,107.1318001,102.1959795,28.34617649,45.91027677,58.51974415,55.72086953,52.34361202,52.37199643,51.80710647,57.13604906,53.25085996,50.83530108,50.56319815
Non-Annex_I,Eastern_Africa,SDN,Sudan,3.A.1,Enteric Fermentation,CH4,fossil,701.9002,721.145,733.4066,788.4704,809.2173,854.48376,863.9841,857.0216539,888.1191,950.32404,1001.077706,1054.697272,1110.9242,1106.739,1130.813613,1130.11174,1052.87136,1043.021118,1036.844351,1058.448145,1073.243898,1105.897456,1239.89123,1347.46546,1430.2716,1449.62165,1508.64878,1580.10272,1653.07564,1732.1012,1809.67505,1884.6118,1912.6529,1998.8044,2030.8179,2075.7965,2100.06414,2119.74878,2132.08735,2140.568214,2149.776724,2066.493054,2142.160829,2139.428255,2138.654889,2143.992708,2146.599649,2164.587218,2228.407089,2251.531028,2271.82918,2297.396475,2323.387898
Non-Annex_I,Eastern_Africa,SDN,Sudan,3.A.2,Manure Management,CH4,fossil,23.44214942,24.15203154,24.48258755,26.14070804,26.90034115,28.20384982,28.5897198,28.00702861,28.98703945,30.76526606,32.25283455,33.81914467,35.44806542,35.37784562,36.21314129,36.00160499,34.23650661,34.39839962,34.6798317,35.79222924,37.48824631,39.34657783,44.44142578,48.97771581,52.91492112,54.51348433,56.1858833,58.34257124,60.50981445,62.57994519,64.55090581,66.62158441,67.36155845,69.52374443,70.2812011,71.79216722,72.99805525,73.77991323,74.58014309,75.27683076,75.78729171,73.04429299,77.11161217,77.47635086,77.97836338,78.3717236,78.76357971,79.46039017,81.42225803,82.20713394,82.90280355,83.80901954,84.73038064
