Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,FUR LNLG,FUR LNLGIS,FUR LNLGOGIS
SUR,2017,40.4006,104.626,308.397,247.19,301.922,211.965,164.472,225.067,31.6711,104.626,299.667,247.19,293.192,211.965,155.742,225.067,33.9836,104.626,301.98,247.19,295.505,211.965,158.054,225.067,-8.72796,3.46927,-0.00158732,-0.000476195,2.31252,0.254419,1.12,0.02,0.3,0.25,0.21
SUR,2018,46.8839,101.261,435.799,345.35,398.012,343.523,332.41,301.426,37.576,101.261,426.491,345.35,388.704,343.523,323.102,301.426,39.9384,101.261,428.853,345.35,391.066,343.523,325.464,301.426,-9.30632,4.62599,-0.00158732,-0.000476195,2.3624,0.254419,1.2,0.02,0.3,0.25,0.21
SUR,2019,49.7478,152.919,357.322,301.862,329.113,254.14,266.557,236.951,40.6721,152.919,348.247,301.862,320.037,254.14,257.481,236.951,43.0958,152.919,350.67,301.862,322.461,254.14,259.905,236.951,-9.07418,4.16172,-0.00158732,-0.000476195,2.42372,0.276269,1.05,0.02,0.3,0.25,0.21
SUR,2020,66.9834,49.6017,359.59,195.177,326.007,141.193,148.017,164.742,58.2185,49.6017,350.825,195.177,317.243,141.193,139.252,164.742,60.4539,49.6009,353.06,195.177,319.478,141.193,141.487,164.742,-8.76332,3.54,-0.00158732,-0.000476195,2.23533,0.276269,1.43,0.02,0.3,0.25,0.21
SUR,mean,50.8076,101.092,390.242,279.283,314.731,262.095,200.168,224.689,42.0427,101.03,381.477,279.26,305.966,262.071,191.403,224.661,44.3735,101.03,383.808,279.26,308.297,262.071,193.734,224.661,-8.76332,3.54,-0.00158732,-0.000476195,2.33086,0.262073,1.19,0.02,0.3,0.25,0.21
SVK,2015,-6.57218,19.4749,-19.44,11.3271,-21.1591,23.4494,-12.7724,22.1586,-10.2175,19.4749,-23.0853,11.3271,-24.8044,23.4494,-16.4177,22.1586,18.1696,19.3406,5.30184,11.0945,3.58273,23.3379,11.9694,22.0406,-0.91973,0.162356,-2.72556,-0.817669,28.3871,2.28354,-1.15,0.17,0.38,0.41,0.37
SVK,2016,-17.4076,18.011,-13.0654,14.9387,-13.5908,16.2332,-20.1335,22.4362,-21.0817,18.011,-16.7396,14.9387,-17.265,16.2332,-23.8077,22.4362,8.49635,17.8545,12.8385,14.7496,12.3131,16.0593,5.7704,22.3107,-0.948629,0.104559,-2.72556,-0.817669,29.5781,2.36955,0.23,0.17,0.38,0.41,0.37
SVK,2017,-7.49919,17.0877,-11.8757,12.5834,-14.4742,14.9363,-17.2291,19.9962,-11.0975,17.0877,-15.474,12.5834,-18.0725,14.9363,-20.8274,19.9962,19.6056,16.9071,15.2291,12.3371,12.6306,14.7293,9.87569,19.8421,-0.872709,0.256399,-2.72556,-0.817669,30.7031,2.47782,-0.73,0.17,0.38,0.41,0.37
SVK,2018,-1.77285,16.8939,-13.2654,15.4563,-12.5882,12.9214,-38.7478,23.7027,-5.44508,16.8939,-16.9377,15.4563,-16.2605,12.9214,-42.42,23.7027,25.3501,16.7112,13.8575,15.2564,14.5347,12.6816,-11.6248,23.5729,-0.94667,0.108477,-2.72556,-0.817669,30.7952,2.47782,-1.24,0.17,0.38,0.41,0.37
SVK,2019,-15.8696,11.9271,-23.9014,21.4543,-18.3729,30.4291,-35.7999,22.1225,-19.461,11.9271,-27.4928,21.4543,-21.9643,30.4291,-39.3913,22.1225,8.57483,11.7064,0.543068,21.3324,6.07158,30.3432,-11.3554,22.0043,-0.865851,0.270114,-2.72556,-0.817669,28.0359,2.28354,-0.63,0.17,0.38,0.41,0.37
SVK,2020,-4.35996,8.11925,-18.2954,11.633,-9.60572,18.0723,-31.9554,24.2789,-7.99624,8.11925,-21.9316,11.633,-13.242,18.0723,-35.5917,24.2789,18.1246,7.79152,4.18915,11.4067,12.8788,17.9274,-9.47089,24.1712,-0.910718,0.180381,-2.72556,-0.817669,26.1208,2.28354,-0.83,0.17,0.38,0.41,0.37
SVK,mean,-9.13652,15.7775,-16.2455,12.1176,-15.8475,16.0899,-31.6575,13.9201,-12.7728,15.7553,-19.8818,12.0886,-19.4838,16.0681,-35.2937,13.8949,16.1639,15.5771,9.05491,11.8555,9.45293,15.8935,-6.35706,13.6926,-0.910718,0.180381,-2.72556,-0.817669,28.9367,2.36264,-1.01,0.17,0.38,0.41,0.37
SVN,2015,-1.26054,10.0926,-8.41916,7.35357,-6.45622,6.82726,-7.91292,4.23874,-1.48631,10.0926,-8.64493,7.35357,-6.68199,6.82726,-8.13869,4.23874,15.3452,10.0497,8.18654,7.29451,10.1495,6.7636,8.69278,4.13543,-1.26909,1.41966,1.04332,0.312996,16.8315,0.930131,-1.16,0.24,0.22,0.29,0.22
SVN,2016,-4.15255,7.13809,-5.81533,5.43314,-3.32105,7.80987,-7.3913,7.99735,-4.34244,7.13809,-6.00522,5.43314,-3.51095,7.80987,-7.58119,7.99735,13.1285,7.07683,11.4658,5.35242,13.96,7.75393,9.88978,7.94272,-1.23321,1.49142,1.04332,0.312996,17.471,0.933115,-0.27,0.24,0.22,0.29,0.22
SVN,2017,-4.62895,10.4603,-9.9885,8.10264,-6.60063,6.99134,-5.44817,7.64909,-4.78399,10.4603,-10.1435,8.10264,-6.75567,6.99134,-5.60322,7.64909,13.0618,10.4153,7.7022,8.0444,11.0901,6.92375,12.2425,7.58737,-1.19836,1.56112,1.04332,0.312996,17.8457,0.969745,-0.6,0.24,0.22,0.29,0.22
SVN,2018,0.89401,10.474,-4.00249,8.75146,-1.37974,8.76098,-2.0931,6.42489,0.708458,10.474,-4.18804,8.75146,-1.56529,8.76098,-2.27865,6.42489,19.1027,10.429,14.2062,8.69756,16.8289,8.70715,16.1156,6.35129,-1.22887,1.5001,1.04332,0.312996,18.3942,0.969745,-0.7,0.24,0.22,0.29,0.22
SVN,2019,2.38004,6.80911,0.628012,5.78289,-0.815399,13.8081,-6.26491,9.89502,2.20872,6.80911,0.456694,5.78289,-0.986717,13.8081,-6.43623,9.89502,21.7946,6.74528,20.0426,5.70759,18.5992,13.7767,13.1497,9.8512,-1.21464,1.52857,1.04332,0.312996,19.5859,0.930131,-0.57,0.24,0.22,0.29,0.22
SVN,2020,-0.900325,9.41278,-7.3668,3.98694,-1.99711,8.82077,-6.60361,7.19896,-1.08584,9.41278,-7.55232,3.98694,-2.18263,8.82077,-6.78913,7.19896,17.2878,9.36671,10.8213,3.87692,16.191,8.77159,11.5845,7.13862,-1.22884,1.50017,1.04332,0.312996,18.3736,0.930131,-1.47,0.24,0.22,0.29,0.22
SVN,mean,-1.35904,9.35006,-5.15534,5.73335,-2.60661,8.20154,-4.03681,6.91892,-1.54456,9.22362,-5.34086,5.52475,-2.79212,8.0571,-4.22232,6.74707,16.5391,9.1752,12.7428,5.44353,15.2915,8.00162,13.8613,6.68073,-1.22884,1.50017,1.04332,0.312996,18.0837,0.943833,-0.71,0.24,0.22,0.29,0.22
SWE,2015,-26.8274,64.8952,-5.31684,155.705,-7.33406,73.3139,-67.3995,90.8837,-35.9681,64.8952,-14.4576,155.705,-16.4748,73.3139,-76.5402,90.8837,5.92574,64.8911,27.4363,155.703,25.4191,73.3102,-34.6463,90.8808,-11.9226,4.71272,2.78183,0.834549,41.8939,0.730253,0.14,0.37,0.16,0.44,0.5
SWE,2016,-29.2732,101.616,-90.7911,105.731,-90.8136,197.265,-112.563,72.4769,-37.6545,101.616,-99.1724,105.731,-99.1949,197.265,-120.944,72.4769,11.5183,101.612,-49.9996,105.728,-50.0221,197.263,-71.771,72.4717,-11.1631,3.1938,2.78183,0.834549,49.1728,0.866507,-0.54,0.37,0.16,0.44,0.5
SWE,2017,-12.9569,69.0199,-55.686,97.5871,-48.8146,71.1205,-66.6924,79.783,-21.1836,69.0199,-63.9127,97.5871,-57.0414,71.1205,-74.9192,79.783,24.0161,69.0154,-18.713,97.5839,-11.8417,71.1161,-29.7194,79.7791,-11.0086,2.88472,2.78183,0.834549,45.1997,0.78826,-0.44,0.37,0.16,0.44,0.5
SWE,2018,-100.774,82.4902,-82.641,104.994,-105.316,66.7418,-61.9854,138.615,-109.468,82.4902,-91.3351,104.994,-114.01,66.7418,-70.6796,138.615,-64.5161,82.4864,-46.3832,104.991,-69.0582,66.7371,-25.7276,138.613,-11.4759,3.81944,2.78183,0.834549,44.952,0.78826,0.15,0.37,0.16,0.44,0.5
SWE,2019,-52.7961,58.4279,-168.366,45.6545,-116.785,27.1943,-99.8589,98.3254,-59.9254,58.4279,-175.495,45.6545,-123.914,27.1943,-106.988,98.3254,-14.5207,58.4233,-130.09,45.6486,-78.5097,27.1845,-61.5835,98.3227,-9.91108,0.689706,2.78183,0.834549,45.4046,0.730253,-1.62,0.37,0.16,0.44,0.5
SWE,2020,-100.009,47.872,-94.799,69.7141,-88.7274,82.4062,-119.13,101.868,-108.324,47.872,-103.113,69.7141,-97.0419,82.4062,-127.445,101.868,-67.7791,47.8664,-62.5689,69.7102,-56.4973,82.403,-86.9001,101.865,-11.0963,3.06008,2.78183,0.834549,40.5446,0.730253,0.05,0.37,0.16,0.44,0.5
SWE,mean,-53.3555,50.7101,-96.9904,67.0854,-73.9026,46.115,-84.3247,65.9673,-61.6699,50.6108,-105.305,67.0104,-82.217,46.0058,-92.6391,65.891,-17.142,50.6049,-60.7769,67.006,-37.6891,45.9994,-48.1112,65.8865,-11.0963,3.06008,2.78183,0.834549,44.5279,0.772298,-0.56,0.37,0.16,0.44,0.5
SWZ,2015,-0.0587675,2.97223,0.9803,1.82751,1.01115,1.72067,2.02628,4.49927,-0.643774,2.97223,0.395294,1.82751,0.426139,1.72067,1.44127,4.49927,0.809487,2.97059,1.84856,1.82483,1.8794,1.71782,2.89453,4.49819,-0.132414,0.190141,-0.452593,-0.135778,1.45326,0.098879,0.43,0.11,0.27,0.1,0.15
SWZ,2016,-2.4026,3.33367,0.812267,4.34645,0.572058,3.08605,1.86784,3.69456,-2.97816,3.33367,0.236711,4.34645,-0.00349786,3.08605,1.29229,3.69456,-1.4827,3.33153,1.73217,4.34481,1.49196,3.08375,2.78774,3.69263,-0.122963,0.209043,-0.452593,-0.135778,1.49545,0.119247,0.78,0.11,0.27,0.1,0.15
SWZ,2017,-2.35806,6.34522,-4.29557,3.09299,-5.26014,3.83146,-2.65885,4.83185,-2.94514,6.34522,-4.88265,3.09299,-5.84723,3.83146,-3.24593,4.83185,-1.38489,6.34443,-3.3224,3.09138,-4.28697,3.83017,-1.68568,4.83082,-0.134489,0.185992,-0.452593,-0.135778,1.56025,0.0996197,-0.48,0.11,0.27,0.1,0.15
SWZ,2018,-2.49296,3.51338,-0.680313,2.64536,-0.463612,4.04995,2.02693,3.88481,-3.08165,3.51338,-1.26901,2.64536,-1.05231,4.04995,1.43823,3.88481,-1.47177,3.51197,0.340869,2.64348,0.557571,4.04872,3.04811,3.88354,-0.136103,0.182764,-0.452593,-0.135778,1.60988,0.0996197,1.23,0.11,0.27,0.1,0.15
SWZ,2019,0.58473,0.758114,0.312926,4.84552,0.664419,4.32577,1.62944,2.67905,0.00825189,0.758114,-0.263552,4.84552,0.0879414,4.32577,1.05296,2.67905,1.66186,0.751638,1.39006,4.84451,1.74155,4.32464,2.70658,2.67722,-0.123885,0.207199,-0.452593,-0.135778,1.65361,0.098879,-0.07,0.11,0.27,0.1,0.15
SWZ,2020,-1.9413,1.81251,-2.87613,5.49115,-2.74778,4.78102,-2.22115,7.02795,-2.52386,1.81251,-3.4587,5.49115,-3.33034,4.78102,-2.80372,7.02795,-0.98269,1.80981,-1.91753,5.49026,-1.78917,4.77999,-1.26254,7.02725,-0.129971,0.195028,-0.452593,-0.135778,1.54117,0.098879,-0.19,0.11,0.27,0.1,0.15
SWZ,mean,-1.34747,3.17888,-0.930096,2.94497,-1.60101,3.07979,-0.762793,3.1323,-1.93003,3.16999,-1.51266,2.93537,-2.18357,3.07061,-1.34536,3.12327,-0.377763,3.16833,0.0396129,2.93357,-0.631301,3.0689,0.206916,3.12159,-0.129971,0.195028,-0.452593,-0.135778,1.55227,0.102521,0.21,0.11,0.27,0.1,0.15
SYC,2015,3.62293,1.64526,4.62841,2.61242,4.91729,2.61906,3.08991,1.31934,3.6229,1.64526,4.62838,2.61242,4.91726,2.61906,3.08988,1.31934,4.00547,1.64454,5.01095,2.61197,5.29983,2.61861,3.47245,1.31845,-2.98932e-05,5.97863e-05,0.0,0.0,0.382568,0.0485137,0.62,0.06,0.11,-0.02,0.22
SYC,2016,4.4083,1.00387,4.44221,1.33083,4.08583,1.68606,4.34201,1.80746,4.40826,1.00387,4.44217,1.33083,4.08579,1.68606,4.34197,1.80746,4.8015,1.00207,4.83542,1.32948,4.47904,1.68499,4.73521,1.80647,-3.77031e-05,7.54062e-05,0.0,0.0,0.393242,0.059994,0.03,0.06,0.11,-0.02,0.22
SYC,2017,3.56078,0.809735,3.89171,1.39386,4.65054,1.6341,4.19719,1.51254,3.56074,0.809735,3.89167,1.39386,4.6505,1.6341,4.19715,1.51254,3.97275,0.807564,4.30368,1.3926,5.06251,1.63303,4.60916,1.51138,-3.80622e-05,7.61243e-05,0.0,0.0,0.412009,0.0592533,0.45,0.06,0.11,-0.02,0.22
SYC,2018,4.69155,1.18252,4.5785,0.905132,4.7881,1.1348,3.63149,1.25874,4.69153,1.18252,4.57849,0.905132,4.78808,1.1348,3.63147,1.25874,5.11526,1.18104,5.00221,0.90319,5.21181,1.13326,4.0552,1.25735,-1.41835e-05,2.83671e-05,0.0,0.0,0.423727,0.0592533,-0.18,0.06,0.11,-0.02,0.22
SYC,2019,3.15755,0.768433,3.32675,1.1973,2.97205,0.994571,2.92611,0.913542,3.15753,0.768433,3.32672,1.1973,2.97202,0.994571,2.92608,0.913542,3.59119,0.7669,3.76038,1.19632,3.40568,0.993387,3.35974,0.912253,-2.80978e-05,5.61956e-05,0.0,0.0,0.433659,0.0485137,0.37,0.06,0.11,-0.02,0.22
SYC,2020,3.94614,1.49291,4.13289,1.39242,3.88059,1.08408,3.27513,0.970946,3.94611,1.49291,4.13286,1.39242,3.88056,1.08408,3.2751,0.970946,4.31294,1.49212,4.49969,1.39158,4.2474,1.08299,3.64194,0.969733,-2.95879e-05,5.91759e-05,0.0,0.0,0.366835,0.0485137,0.25,0.06,0.11,-0.02,0.22
SYC,mean,3.6707,0.959634,4.52798,1.25279,4.14293,1.4433,3.57974,1.09438,3.67067,0.959634,4.52796,1.25279,4.1429,1.4433,3.57971,1.09438,4.07267,0.958113,4.92996,1.25162,4.54491,1.44229,3.98171,1.09305,-2.95879e-05,5.91759e-05,0.0,0.0,0.402007,0.0540069,1.11,0.06,0.11,-0.02,0.22
SYR,2015,14.6361,16.5439,43.8943,56.2532,18.4195,63.7859,29.0125,38.2202,13.6046,16.5439,42.8628,56.2532,17.388,63.7859,27.981,38.2202,72.4523,16.2869,101.711,56.1782,76.2358,63.7197,86.8287,38.1097,-1.03151,1.69179,0.0,0.0,58.8477,2.90452,0.78,-0.0,0.24,0.26,0.27
SYR,2016,0.777724,21.8135,8.09052,26.2731,2.21496,50.7057,-3.13071,29.9313,-0.248037,21.8135,7.06476,26.2731,1.1892,50.7057,-4.15647,29.9313,61.3112,21.622,68.624,26.1143,62.7484,50.6236,57.4027,29.792,-1.02576,1.7033,0.0,0.0,61.5592,2.88453,0.64,-0.0,0.24,0.26,0.27
SYR,2017,4.6926,20.3377,17.0527,25.2978,5.43701,39.0375,1.71177,30.7586,3.65566,20.3377,16.0157,25.2978,4.40007,39.0375,0.674836,30.7586,67.6497,20.1614,80.0098,25.1563,68.3941,38.946,64.6688,30.6424,-1.03694,1.68094,0.0,0.0,63.994,2.67158,1.01,-0.0,0.24,0.26,0.27
SYR,2018,2.01037,20.5331,0.908892,18.208,1.46099,19.1072,-1.26415,31.0346,0.950585,20.5331,-0.150895,18.208,0.401203,19.1072,-2.32394,31.0346,66.3486,20.3586,65.2471,18.0109,65.7992,18.9195,63.0741,30.9194,-1.05979,1.63525,0.0,0.0,65.398,2.67158,-0.06,-0.0,0.24,0.26,0.27
SYR,2019,7.29819,19.8157,-2.25434,18.6834,-1.29019,28.2226,-18.3698,28.3709,6.18675,19.8157,-3.36577,18.6834,-2.40163,28.2226,-19.4812,28.3709,74.7556,19.6017,65.203,18.4562,66.1672,28.0727,49.0876,28.2218,-1.11144,1.53194,0.0,0.0,68.5688,2.90452,-0.55,-0.0,0.24,0.26,0.27
SYR,2020,1.56519,12.5534,13.7709,22.5225,6.6903,31.2642,-5.46851,22.9655,0.512103,12.5534,12.7178,22.5225,5.63721,31.2642,-6.5216,22.9655,64.2041,12.2128,76.4099,22.3344,69.3293,31.129,57.1704,22.7811,-1.05309,1.64864,0.0,0.0,63.692,2.90452,0.71,-0.0,0.24,0.26,0.27
SYR,mean,7.0238,12.7796,8.95507,20.7057,2.08043,36.8146,-0.376407,15.3435,5.97071,12.6728,7.90198,20.6399,1.02734,36.7777,-1.42949,15.2547,69.6473,12.3542,71.5786,20.4459,64.704,36.6691,62.2471,14.9911,-1.05309,1.64864,0.0,0.0,63.6766,2.82354,0.12,-0.0,0.24,0.26,0.27
TCD,2015,-11.9614,113.04,105.018,160.925,79.7409,117.938,41.4992,118.736,-14.8665,113.04,102.113,160.925,76.8359,117.938,38.5942,118.736,-11.6849,113.04,105.295,160.925,80.0174,117.938,41.7757,118.735,-3.27846,4.0825,0.373418,0.112025,3.18152,0.0707337,0.77,0.04,0.41,0.4,0.31
TCD,2016,71.224,91.2737,243.06,224.345,201.76,180.325,175.842,116.296,68.3932,91.2737,240.229,224.345,198.929,180.325,173.011,116.296,71.586,91.2736,243.422,224.345,202.122,180.325,176.204,116.296,-3.20419,4.23104,0.373418,0.112025,3.19283,0.10036,0.9,0.04,0.41,0.4,0.31
TCD,2017,1.22782,57.7931,173.004,138.712,163.156,128.24,82.7575,154.288,-1.65442,57.7931,170.121,138.712,160.273,128.24,79.8753,154.288,1.5941,57.7931,173.37,138.712,163.522,128.24,83.1238,154.288,-3.25565,4.12811,0.373418,0.112025,3.24852,0.102953,1.06,0.04,0.41,0.4,0.31
TCD,2018,-47.247,113.239,107.182,146.575,59.3336,176.473,4.44125,235.847,-50.2821,113.239,104.147,146.575,56.2986,176.473,1.40621,235.847,-46.9922,113.239,107.437,146.575,59.5885,176.473,4.6961,235.847,-3.40846,3.8225,0.373418,0.112025,3.28989,0.102953,1.51,0.04,0.41,0.4,0.31
TCD,2019,-6.10857,90.622,127.595,155.357,115.793,105.185,12.8154,200.21,-9.24803,90.622,124.456,155.357,112.654,105.185,9.6759,200.21,-5.92512,90.622,127.779,155.357,115.977,105.185,12.9988,200.21,-3.51287,3.61367,0.373418,0.112025,3.3229,0.0707337,0.63,0.04,0.41,0.4,0.31
TCD,2020,46.7879,65.9516,193.799,113.406,192.696,136.096,33.3829,178.523,43.8294,65.9516,190.841,113.406,189.737,136.096,30.4244,178.523,46.6802,65.9516,193.692,113.406,192.588,136.096,33.2752,178.523,-3.33193,3.97557,0.373418,0.112025,2.85079,0.0707337,1.26,0.04,0.41,0.4,0.31
TCD,mean,3.29499,77.5352,180.19,141.815,123.501,112.282,98.6523,166.975,0.33648,77.4331,177.232,141.759,120.543,112.211,95.6938,166.927,3.51756,77.4331,180.413,141.759,123.724,112.211,98.8749,166.927,-3.33193,3.97557,0.373418,0.112025,3.18108,0.0864111,1.24,0.04,0.41,0.4,0.31
TGO,2015,6.76962,14.6768,32.9044,12.4749,26.6626,20.6619,36.1115,11.4887,5.70508,14.6768,31.8399,12.4749,25.598,20.6619,35.047,11.4887,7.04164,14.6747,33.1764,12.4724,26.9346,20.6604,36.3835,11.486,-1.53423,1.3362,0.46969,0.140907,1.33656,0.249234,1.15,0.06,0.28,0.2,0.21
TGO,2016,16.1815,16.9929,32.5189,17.926,23.4224,19.1063,46.0288,19.3149,14.2224,16.9929,30.5599,17.926,21.4634,19.1063,44.0697,19.3149,15.5986,16.9904,31.936,17.9237,22.8396,19.1041,45.4459,19.3128,-2.42874,3.12522,0.46969,0.140907,1.37617,0.289971,1.54,0.06,0.28,0.2,0.21
TGO,2017,10.2935,6.02794,27.9573,23.0734,31.3855,20.5876,28.1694,11.3773,8.57435,6.02794,26.2381,23.0734,29.6663,20.5876,26.4502,11.3773,10.0107,6.02119,27.6744,23.0717,31.1027,20.5856,27.8865,11.3737,-2.18886,2.64547,0.46969,0.140907,1.43634,0.285157,1.04,0.06,0.28,0.2,0.21
TGO,2018,-11.4889,15.8813,35.1477,21.0288,12.9219,24.5722,15.9782,21.9833,-12.7607,15.8813,33.8759,21.0288,11.6501,24.5722,14.7064,21.9833,-11.279,15.8787,35.3576,21.0269,13.1317,24.5706,16.188,21.9815,-1.74149,1.75072,0.46969,0.140907,1.48163,0.285157,1.71,0.06,0.28,0.2,0.21
TGO,2019,-2.06039,7.67028,26.4583,23.49,18.0674,19.3078,24.2597,18.9249,-3.36494,7.67028,25.1537,23.49,16.7629,19.3078,22.9551,18.9249,-1.84358,7.66623,26.6751,23.4887,18.2842,19.3062,24.4765,18.9233,-1.77424,1.81622,0.46969,0.140907,1.52136,0.249234,1.21,0.06,0.28,0.2,0.21
TGO,2020,-1.15553,11.0705,49.2511,34.4557,26.5231,35.0868,23.1741,14.8342,-2.61936,11.0705,47.7872,34.4557,25.0592,35.0868,21.7103,14.8342,-1.21903,11.0677,49.1876,34.4548,26.4596,35.0859,23.1106,14.8321,-1.93351,2.13476,0.46969,0.140907,1.40032,0.249234,2.59,0.06,0.28,0.2,0.21
TGO,mean,4.27131,5.75803,31.278,23.6603,26.6988,18.3706,23.8736,11.2162,2.80749,5.34582,29.8141,23.5634,25.235,18.2455,22.4098,11.0103,4.23289,5.3391,31.2395,23.5619,26.6604,18.2436,23.8352,11.007,-1.93351,2.13476,0.46969,0.140907,1.4254,0.267998,1.21,0.06,0.28,0.2,0.21
THA,2015,227.817,185.207,-0.192693,148.002,81.4308,126.584,54.7022,80.445,143.155,185.207,-84.8546,148.002,-3.23103,126.584,-29.9597,80.445,439.056,182.976,211.047,145.2,292.67,123.296,265.942,75.1662,-31.5002,17.4739,-53.1617,-15.9485,295.901,28.6608,-1.09,0.2,0.49,0.53,0.55
THA,2016,238.103,160.08,126.392,135.279,157.131,182.663,118.811,134.354,150.308,160.08,38.597,135.279,69.3358,182.663,31.0158,134.354,446.411,157.533,334.7,132.256,365.439,180.435,327.119,131.31,-34.6335,23.7406,-53.1617,-15.9485,296.103,28.4397,-0.66,0.2,0.49,0.53,0.55
THA,2017,2.94757,106.702,-13.3183,147.785,-50.8879,128.499,-140.994,110.376,-92.3713,106.702,-108.637,147.785,-146.207,128.499,-236.312,110.376,204.227,102.785,187.962,144.982,150.392,125.265,60.2863,106.594,-42.1572,38.7879,-53.1617,-15.9485,296.599,28.6442,-0.08,0.2,0.49,0.53,0.55
THA,2018,-25.7678,198.22,-22.496,135.971,-39.6179,128.686,1.76159,121.603,-116.52,198.22,-113.248,135.971,-130.37,128.686,-88.9902,121.603,187.469,196.139,190.74,132.919,173.618,125.458,214.998,118.181,-37.5901,29.6538,-53.1617,-15.9485,303.988,28.6442,0.01,0.2,0.49,0.53,0.55
THA,2019,146.211,203.149,-99.6975,195.04,5.80764,130.765,-55.7917,102.856,61.4708,203.149,-184.438,195.04,-78.9328,130.765,-140.532,102.856,361.415,201.117,115.506,192.922,221.012,127.586,159.412,98.7823,-31.5788,17.6311,-53.1617,-15.9485,299.944,28.6608,-0.96,0.2,0.49,0.53,0.55
THA,2020,100.887,231.84,-19.5956,106.544,35.1296,145.767,20.4691,213.017,12.2336,231.84,-108.249,106.544,-53.5241,145.767,-68.1845,213.017,290.435,230.061,169.952,102.616,224.678,142.921,210.017,211.08,-35.492,25.4575,-53.1617,-15.9485,278.202,28.6608,-0.42,0.2,0.49,0.53,0.55
THA,mean,91.3822,142.422,-69.8467,132.337,39.7696,144.477,5.30946,86.3031,2.72858,139.218,-158.5,128.883,-48.8841,141.319,-83.3442,80.906,297.852,136.245,136.623,125.665,246.239,138.391,211.779,75.6754,-35.492,25.4575,-53.1617,-15.9485,295.123,28.6184,-0.74,0.2,0.49,0.53,0.55
TJK,2015,-2.6318,20.1615,29.642,33.9775,40.2002,37.0041,15.0212,31.6176,-1.50767,20.1615,30.7661,33.9775,41.3243,37.0041,16.1453,31.6176,8.19996,20.1578,40.4738,33.9753,51.032,37.0021,25.853,31.6153,-0.813666,1.17445,1.93779,0.581338,9.70764,0.385836,1.09,0.01,0.34,0.26,0.29
TJK,2016,-2.01797,17.2342,39.7027,44.9875,50.0207,45.3437,5.31321,36.6222,-0.862445,17.2342,40.8582,44.9875,51.1762,45.3437,6.46873,36.6222,9.25226,17.2278,50.9729,44.985,61.2909,45.3413,16.5834,36.6192,-0.78227,1.23724,1.93779,0.581338,10.1147,0.470492,1.09,0.01,0.34,0.26,0.29
TJK,2017,1.66644,19.6408,11.7734,39.0382,10.821,37.2405,2.65872,17.1193,2.83295,19.6408,12.9399,39.0382,11.9875,37.2405,3.82523,17.1193,13.2455,19.6326,23.3525,39.0341,22.4001,37.2362,14.2378,17.1099,-0.77129,1.2592,1.93779,0.581338,10.4126,0.567358,0.45,0.01,0.34,0.26,0.29
TJK,2018,-3.17473,19.7152,59.2707,67.9192,37.2618,68.5129,41.4425,50.1654,-1.99784,19.7152,60.4476,67.9192,38.4387,68.5129,42.6194,50.1654,8.95094,19.707,71.3964,67.9168,49.3874,68.5106,53.5682,50.1622,-0.760904,1.27997,1.93779,0.581338,10.9488,0.567358,0.97,0.01,0.34,0.26,0.29
TJK,2019,-4.68214,22.0966,53.6537,56.6827,52.9054,61.6505,38.2709,37.2707,-3.50462,22.0966,54.8312,56.6827,54.0829,61.6505,39.4484,37.2707,7.38185,22.0932,65.7176,56.6814,64.9694,61.6493,50.3349,37.2687,-0.760282,1.28122,1.93779,0.581338,10.8865,0.385836,1.14,0.01,0.34,0.26,0.29
TJK,2020,-1.833,20.1759,54.8258,40.2261,56.0715,49.3148,33.9998,43.4351,-0.672891,20.1759,55.9859,40.2261,57.2316,49.3148,35.1599,43.4351,9.44832,20.1722,66.1071,40.2242,67.3528,49.3133,45.2811,43.4334,-0.777682,1.24642,1.93779,0.581338,10.1212,0.385836,1.29,0.01,0.34,0.26,0.29
TJK,mean,-3.20791,21.847,49.6141,48.0728,49.3135,47.7048,33.7603,37.1622,-2.0478,21.8036,50.7742,48.0531,50.4736,47.685,34.9204,37.1368,8.31743,21.7988,61.1394,48.0509,60.8388,47.6828,45.2856,37.1339,-0.777682,1.24642,1.93779,0.581338,10.3652,0.460453,1.15,0.01,0.34,0.26,0.29
