Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,Experiment,LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),FUR LNLG,LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),FUR LNLGIS,LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),FUR LNLGOGIS
CHE,2020,,,,,,,-3.43332,0.462616,3.70365,1.11109,44.6034,0.7029,0.57,,LNLG,-8.87502,18.7911,-8.6047,18.7911,35.9987,18.7779,0.39,,,,,,,,,,,,,,
CHE,2020,,,,,,,-3.43332,0.462616,3.70365,1.11109,44.6034,0.7029,0.57,,LNLGIS,,,,,,,,-30.1258,25.1399,-29.8555,25.1399,14.7479,25.1301,0.57,,,,,,,
CHE,2020,,,,,,,-3.43332,0.462616,3.70365,1.11109,44.6034,0.7029,0.57,,LNLGOGIS,,,,,,,,,,,,,,,-48.0092,26.4951,-47.7389,26.4951,-3.13549,26.4858,0.53
CHE,mean,-37.2975,33.604,-37.0272,33.5824,12.8703,33.5753,-3.43332,0.462616,3.70365,1.11109,49.8974,0.692071,0.41,0.48,IS,,,,,,,,,,,,,,,,,,,,,
CHE,mean,,,,,,,-3.43332,0.462616,3.70365,1.11109,49.8974,0.692071,0.41,,LNLG,-17.3772,23.6467,-17.1069,23.6161,32.7906,23.6059,0.39,,,,,,,,,,,,,,
CHE,mean,,,,,,,-3.43332,0.462616,3.70365,1.11109,49.8974,0.692071,0.41,,LNLGIS,,,,,,,,-31.3955,17.437,-31.1252,17.3954,18.7722,17.3816,0.57,,,,,,,
CHE,mean,,,,,,,-3.43332,0.462616,3.70365,1.11109,49.8974,0.692071,0.41,,LNLGOGIS,,,,,,,,,,,,,,,-52.2423,18.1483,-51.9719,18.1083,-2.07451,18.0951,0.53
CHL,2015,-12.5428,49.3929,-24.1914,49.3929,61.0163,48.6859,-16.9175,1.34937,5.26884,1.58065,85.2077,8.32695,-0.56,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CHL,2015,,,,,,,-16.9175,1.34937,5.26884,1.58065,85.2077,8.32695,-0.56,,LNLG,-39.0871,49.4661,-50.7357,49.4661,34.472,48.7602,0.02,,,,,,,,,,,,,,
CHL,2015,,,,,,,-16.9175,1.34937,5.26884,1.58065,85.2077,8.32695,-0.56,,LNLGIS,,,,,,,,-15.9967,39.7228,-27.6454,39.7228,57.5623,38.8402,0.2,,,,,,,
CHL,2015,,,,,,,-16.9175,1.34937,5.26884,1.58065,85.2077,8.32695,-0.56,,LNLGOGIS,,,,,,,,,,,,,,,3.99203,73.8269,-7.6566,73.8269,77.5511,73.3558,0.19
CHL,2016,-62.5228,45.7186,-70.6397,45.7186,17.597,44.9074,-13.3857,5.71416,5.26884,1.58065,88.2367,8.57433,-0.01,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CHL,2016,,,,,,,-13.3857,5.71416,5.26884,1.58065,88.2367,8.57433,-0.01,,LNLG,-63.5919,71.1098,-71.7088,71.1098,16.528,70.5909,0.02,,,,,,,,,,,,,,
CHL,2016,,,,,,,-13.3857,5.71416,5.26884,1.58065,88.2367,8.57433,-0.01,,LNLGIS,,,,,,,,-42.1995,66.4281,-50.3164,66.4281,37.9204,65.8724,0.2,,,,,,,
CHL,2016,,,,,,,-13.3857,5.71416,5.26884,1.58065,88.2367,8.57433,-0.01,,LNLGOGIS,,,,,,,,,,,,,,,26.1663,87.4232,18.0494,87.4232,106.286,87.0017,0.19
CHL,2017,-11.3371,66.3729,-21.3849,66.3729,66.5114,65.8179,-15.3166,1.85233,5.26884,1.58065,87.8963,8.56544,-0.32,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CHL,2017,,,,,,,-15.3166,1.85233,5.26884,1.58065,87.8963,8.56544,-0.32,,LNLG,-28.4523,61.0082,-38.5001,61.0082,49.3963,60.4039,0.02,,,,,,,,,,,,,,
CHL,2017,,,,,,,-15.3166,1.85233,5.26884,1.58065,87.8963,8.56544,-0.32,,LNLGIS,,,,,,,,-2.41349,41.4192,-12.4613,41.4192,75.435,40.5238,0.2,,,,,,,
CHL,2017,,,,,,,-15.3166,1.85233,5.26884,1.58065,87.8963,8.56544,-0.32,,LNLGOGIS,,,,,,,,,,,,,,,-70.0765,54.2274,-80.1243,54.2274,7.77206,53.5467,0.19
CHL,2018,-40.9685,50.8989,-49.7828,50.8989,40.0858,50.1731,-14.0831,4.31927,5.26884,1.58065,89.8686,8.56544,0.09,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CHL,2018,,,,,,,-14.0831,4.31927,5.26884,1.58065,89.8686,8.56544,0.09,,LNLG,-37.7421,61.9509,-46.5564,61.9509,43.3122,61.3559,0.02,,,,,,,,,,,,,,
CHL,2018,,,,,,,-14.0831,4.31927,5.26884,1.58065,89.8686,8.56544,0.09,,LNLGIS,,,,,,,,-23.8534,49.4809,-32.6677,49.4809,57.2009,48.7339,0.2,,,,,,,
CHL,2018,,,,,,,-14.0831,4.31927,5.26884,1.58065,89.8686,8.56544,0.09,,LNLGOGIS,,,,,,,,,,,,,,,-24.7521,66.4634,-33.5664,66.4634,56.3022,65.9091,0.19
CHL,2019,-34.7797,45.1231,-42.3425,45.1231,45.4775,44.3481,-12.8316,6.82236,5.26884,1.58065,87.8199,8.32695,-0.39,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CHL,2019,,,,,,,-12.8316,6.82236,5.26884,1.58065,87.8199,8.32695,-0.39,,LNLG,-62.6673,50.253,-70.2301,50.253,17.5898,49.5583,0.02,,,,,,,,,,,,,,
CHL,2019,,,,,,,-12.8316,6.82236,5.26884,1.58065,87.8199,8.32695,-0.39,,LNLGIS,,,,,,,,-53.7913,46.7453,-61.354,46.7453,26.4659,45.9976,0.2,,,,,,,
CHL,2019,,,,,,,-12.8316,6.82236,5.26884,1.58065,87.8199,8.32695,-0.39,,LNLGOGIS,,,,,,,,,,,,,,,-74.2409,57.4357,-81.8036,57.4357,6.01633,56.8289,0.19
CHL,2020,-45.6505,48.343,-54.8886,48.343,26.5194,47.6205,-14.5069,4.0115,5.26884,1.58065,81.408,8.32695,0.09,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CHL,2020,,,,,,,-14.5069,4.0115,5.26884,1.58065,81.408,8.32695,0.09,,LNLG,-40.4357,62.1353,-49.6738,62.1353,31.7342,61.5748,0.02,,,,,,,,,,,,,,
CHL,2020,,,,,,,-14.5069,4.0115,5.26884,1.58065,81.408,8.32695,0.09,,LNLGIS,,,,,,,,-20.4429,50.6012,-29.6809,50.6012,51.727,49.9113,0.2,,,,,,,
CHL,2020,,,,,,,-14.5069,4.0115,5.26884,1.58065,81.408,8.32695,0.09,,LNLGOGIS,,,,,,,,,,,,,,,-85.8518,54.898,-95.0899,54.898,-13.6819,54.2628,0.19
CHL,mean,-20.6096,45.8599,-29.8477,45.6567,56.8919,44.8684,-14.5069,4.0115,5.26884,1.58065,86.7395,8.44767,-0.46,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CHL,mean,,,,,,,-14.5069,4.0115,5.26884,1.58065,86.7395,8.44767,-0.46,,LNLG,-39.2486,62.2464,-48.4867,62.0969,38.2528,61.5196,0.02,,,,,,,,,,,,,,
CHL,mean,,,,,,,-14.5069,4.0115,5.26884,1.58065,86.7395,8.44767,-0.46,,LNLGIS,,,,,,,,-29.1938,51.3916,-38.4319,51.2104,48.3077,50.5088,0.2,,,,,,,
CHL,mean,,,,,,,-14.5069,4.0115,5.26884,1.58065,86.7395,8.44767,-0.46,,LNLGOGIS,,,,,,,,,,,,,,,-49.748,68.7835,-58.9861,68.6483,27.7534,68.1265,0.19
CHN,2015,-2089.8,2312.24,-2149.71,2312.24,7782.38,2151.52,-275.071,8.23999,215.157,64.5472,9932.09,847.01,-0.61,0.46,IS,,,,,,,,,,,,,,,,,,,,,
CHN,2015,,,,,,,-275.071,8.23999,215.157,64.5472,9932.09,847.01,-0.61,,LNLG,-2682.34,1480.92,-2742.26,1480.92,7189.84,1214.78,0.68,,,,,,,,,,,,,,
CHN,2015,,,,,,,-275.071,8.23999,215.157,64.5472,9932.09,847.01,-0.61,,LNLGIS,,,,,,,,-2656.71,1208.43,-2716.62,1208.43,7215.47,861.898,0.71,,,,,,,
CHN,2015,,,,,,,-275.071,8.23999,215.157,64.5472,9932.09,847.01,-0.61,,LNLGOGIS,,,,,,,,,,,,,,,-1943.08,1363.49,-2003.0,1363.49,7929.1,1068.49,0.74
CHN,2016,-2609.01,919.99,-2704.73,919.99,7151.4,386.054,-310.876,63.3705,215.157,64.5472,9856.13,835.071,1.2,0.46,IS,,,,,,,,,,,,,,,,,,,,,
CHN,2016,,,,,,,-310.876,63.3705,215.157,64.5472,9856.13,835.071,1.2,,LNLG,-1518.15,1518.43,-1613.86,1518.43,8242.27,1268.19,0.68,,,,,,,,,,,,,,
CHN,2016,,,,,,,-310.876,63.3705,215.157,64.5472,9856.13,835.071,1.2,,LNLGIS,,,,,,,,-2117.44,1269.69,-2213.16,1269.69,7642.98,956.432,0.71,,,,,,,
CHN,2016,,,,,,,-310.876,63.3705,215.157,64.5472,9856.13,835.071,1.2,,LNLGOGIS,,,,,,,,,,,,,,,-1598.62,1192.83,-1694.34,1192.83,8161.8,851.768,0.74
CHN,2017,-2012.39,1568.44,-2097.49,1568.44,7865.43,1318.78,-300.259,42.1373,215.157,64.5472,9962.92,849.014,-0.41,0.46,IS,,,,,,,,,,,,,,,,,,,,,
CHN,2017,,,,,,,-300.259,42.1373,215.157,64.5472,9962.92,849.014,-0.41,,LNLG,-2409.98,1439.08,-2495.08,1439.08,7467.84,1161.95,0.68,,,,,,,,,,,,,,
CHN,2017,,,,,,,-300.259,42.1373,215.157,64.5472,9962.92,849.014,-0.41,,LNLGIS,,,,,,,,-2401.35,1191.79,-2486.45,1191.79,7476.47,836.377,0.71,,,,,,,
CHN,2017,,,,,,,-300.259,42.1373,215.157,64.5472,9962.92,849.014,-0.41,,LNLGOGIS,,,,,,,,,,,,,,,-1875.48,1384.93,-1960.58,1384.93,8002.34,1094.16,0.74
CHN,2018,-1834.7,1996.76,-1892.28,1996.76,8278.32,1807.27,-272.73,12.9221,215.157,64.5472,10170.6,849.014,-0.43,0.46,IS,,,,,,,,,,,,,,,,,,,,,
CHN,2018,,,,,,,-272.73,12.9221,215.157,64.5472,10170.6,849.014,-0.43,,LNLG,-2297.86,1625.75,-2355.43,1625.75,7815.16,1386.45,0.68,,,,,,,,,,,,,,
CHN,2018,,,,,,,-272.73,12.9221,215.157,64.5472,10170.6,849.014,-0.43,,LNLGIS,,,,,,,,-2210.8,1602.28,-2268.37,1602.28,7902.23,1358.85,0.71,,,,,,,
CHN,2018,,,,,,,-272.73,12.9221,215.157,64.5472,10170.6,849.014,-0.43,,LNLGOGIS,,,,,,,,,,,,,,,-1289.21,1958.71,-1346.78,1958.71,8823.81,1765.14,0.74
CHN,2019,-2104.25,1463.95,-2169.87,1463.95,8313.37,1194.04,-280.773,3.16402,215.157,64.5472,10483.2,847.01,1.69,0.46,IS,,,,,,,,,,,,,,,,,,,,,
CHN,2019,,,,,,,-280.773,3.16402,215.157,64.5472,10483.2,847.01,1.69,,LNLG,-1174.24,2369.91,-1239.86,2369.91,9243.38,2213.38,0.68,,,,,,,,,,,,,,
CHN,2019,,,,,,,-280.773,3.16402,215.157,64.5472,10483.2,847.01,1.69,,LNLGIS,,,,,,,,-2076.07,1936.46,-2141.69,1936.46,8341.55,1741.39,0.71,,,,,,,
CHN,2019,,,,,,,-280.773,3.16402,215.157,64.5472,10483.2,847.01,1.69,,LNLGOGIS,,,,,,,,,,,,,,,-1331.43,1226.13,-1397.05,1226.13,9086.19,886.551,0.74
CHN,2020,-382.225,986.907,-455.01,986.907,10040.1,506.517,-287.942,25.9668,215.157,64.5472,10495.1,847.01,-0.87,0.46,IS,,,,,,,,,,,,,,,,,,,,,
CHN,2020,,,,,,,-287.942,25.9668,215.157,64.5472,10495.1,847.01,-0.87,,LNLG,-1466.7,1925.1,-1539.48,1925.1,8955.61,1728.75,0.68,,,,,,,,,,,,,,
CHN,2020,,,,,,,-287.942,25.9668,215.157,64.5472,10495.1,847.01,-0.87,,LNLGIS,,,,,,,,-1361.47,1342.7,-1434.26,1342.7,9060.84,1041.83,0.71,,,,,,,
CHN,2020,,,,,,,-287.942,25.9668,215.157,64.5472,10495.1,847.01,-0.87,,LNLGOGIS,,,,,,,,,,,,,,,-796.315,1390.92,-869.1,1390.92,9625.99,1103.28,0.74
CHN,mean,-1768.73,1384.62,-1841.52,1382.87,8308.49,1094.14,-287.942,25.9668,215.157,64.5472,10150.0,845.688,-0.0,0.46,IS,,,,,,,,,,,,,,,,,,,,,
CHN,mean,,,,,,,-287.942,25.9668,215.157,64.5472,10150.0,845.688,-0.0,,LNLG,-1768.97,1633.33,-1841.76,1631.85,8308.26,1395.62,0.68,,,,,,,,,,,,,,
CHN,mean,,,,,,,-287.942,25.9668,215.157,64.5472,10150.0,845.688,-0.0,,LNLGIS,,,,,,,,-2216.64,1417.08,-2289.43,1415.37,7860.59,1134.94,0.71,,,,,,,
CHN,mean,,,,,,,-287.942,25.9668,215.157,64.5472,10150.0,845.688,-0.0,,LNLGOGIS,,,,,,,,,,,,,,,-1516.2,1447.05,-1588.99,1445.37,8561.03,1172.14,0.74
CIV,2015,-11.7496,102.761,-23.25,102.761,-10.3875,102.759,-10.4892,6.29502,-1.0112,-0.303359,12.8625,0.64376,1.86,0.1,IS,,,,,,,,,,,,,,,,,,,,,
CIV,2015,,,,,,,-10.4892,6.29502,-1.0112,-0.303359,12.8625,0.64376,1.86,,LNLG,223.305,74.6404,211.805,74.6404,224.667,74.6376,0.34,,,,,,,,,,,,,,
CIV,2015,,,,,,,-10.4892,6.29502,-1.0112,-0.303359,12.8625,0.64376,1.86,,LNLGIS,,,,,,,,224.942,130.113,213.441,130.113,226.304,130.112,0.35,,,,,,,
CIV,2015,,,,,,,-10.4892,6.29502,-1.0112,-0.303359,12.8625,0.64376,1.86,,LNLGOGIS,,,,,,,,,,,,,,,231.964,98.1675,220.463,98.1675,233.326,98.1653,0.42
CIV,2016,86.5372,98.8891,69.1718,98.8891,82.4032,98.8858,-16.3542,18.025,-1.0112,-0.303359,13.2315,0.799265,1.25,0.1,IS,,,,,,,,,,,,,,,,,,,,,
CIV,2016,,,,,,,-16.3542,18.025,-1.0112,-0.303359,13.2315,0.799265,1.25,,LNLG,214.529,122.357,197.164,122.357,210.395,122.355,0.34,,,,,,,,,,,,,,
CIV,2016,,,,,,,-16.3542,18.025,-1.0112,-0.303359,13.2315,0.799265,1.25,,LNLGIS,,,,,,,,155.177,147.623,137.812,147.623,151.043,147.621,0.35,,,,,,,
CIV,2016,,,,,,,-16.3542,18.025,-1.0112,-0.303359,13.2315,0.799265,1.25,,LNLGOGIS,,,,,,,,,,,,,,,279.207,75.8668,261.842,75.8668,275.073,75.8626,0.42
CIV,2017,47.0695,108.51,31.2997,108.51,45.1273,108.507,-14.7585,14.8337,-1.0112,-0.303359,13.8276,0.803037,1.81,0.1,IS,,,,,,,,,,,,,,,,,,,,,
CIV,2017,,,,,,,-14.7585,14.8337,-1.0112,-0.303359,13.8276,0.803037,1.81,,LNLG,199.513,120.217,183.744,120.217,197.571,120.214,0.34,,,,,,,,,,,,,,
CIV,2017,,,,,,,-14.7585,14.8337,-1.0112,-0.303359,13.8276,0.803037,1.81,,LNLGIS,,,,,,,,175.095,84.0509,159.325,84.0509,173.153,84.0471,0.35,,,,,,,
CIV,2017,,,,,,,-14.7585,14.8337,-1.0112,-0.303359,13.8276,0.803037,1.81,,LNLGOGIS,,,,,,,,,,,,,,,193.573,153.262,177.803,153.262,191.631,153.26,0.42
CIV,2018,-39.8923,132.001,-52.6325,132.001,-38.3602,131.998,-11.729,8.77456,-1.0112,-0.303359,14.2723,0.803037,1.67,0.1,IS,,,,,,,,,,,,,,,,,,,,,
CIV,2018,,,,,,,-11.729,8.77456,-1.0112,-0.303359,14.2723,0.803037,1.67,,LNLG,209.409,136.936,196.669,136.936,210.941,136.934,0.34,,,,,,,,,,,,,,
CIV,2018,,,,,,,-11.729,8.77456,-1.0112,-0.303359,14.2723,0.803037,1.67,,LNLGIS,,,,,,,,118.372,140.239,105.632,140.239,119.904,140.237,0.35,,,,,,,
CIV,2018,,,,,,,-11.729,8.77456,-1.0112,-0.303359,14.2723,0.803037,1.67,,LNLGOGIS,,,,,,,,,,,,,,,137.633,165.974,124.893,165.974,139.165,165.973,0.42
CIV,2019,16.2343,86.688,3.40022,86.688,18.063,86.6856,-11.8228,8.96229,-1.0112,-0.303359,14.6628,0.64376,0.64,0.1,IS,,,,,,,,,,,,,,,,,,,,,
CIV,2019,,,,,,,-11.8228,8.96229,-1.0112,-0.303359,14.6628,0.64376,0.64,,LNLG,116.104,114.59,103.27,114.59,117.933,114.588,0.34,,,,,,,,,,,,,,
CIV,2019,,,,,,,-11.8228,8.96229,-1.0112,-0.303359,14.6628,0.64376,0.64,,LNLGIS,,,,,,,,85.9242,149.754,73.0901,149.754,87.753,149.752,0.35,,,,,,,
CIV,2019,,,,,,,-11.8228,8.96229,-1.0112,-0.303359,14.6628,0.64376,0.64,,LNLGOGIS,,,,,,,,,,,,,,,98.5358,161.83,85.7018,161.83,100.365,161.829,0.42
CIV,2020,18.6218,99.3721,4.57989,99.3721,18.1111,99.37,-13.0307,11.3781,-1.0112,-0.303359,13.5312,0.64376,1.35,0.1,IS,,,,,,,,,,,,,,,,,,,,,
CIV,2020,,,,,,,-13.0307,11.3781,-1.0112,-0.303359,13.5312,0.64376,1.35,,LNLG,193.608,129.718,179.566,129.718,193.097,129.717,0.34,,,,,,,,,,,,,,
CIV,2020,,,,,,,-13.0307,11.3781,-1.0112,-0.303359,13.5312,0.64376,1.35,,LNLGIS,,,,,,,,152.221,110.513,138.179,110.513,151.71,110.511,0.35,,,,,,,
CIV,2020,,,,,,,-13.0307,11.3781,-1.0112,-0.303359,13.5312,0.64376,1.35,,LNLGOGIS,,,,,,,,,,,,,,,107.685,78.3753,93.6428,78.3753,107.174,78.3726,0.42
CIV,mean,21.6371,97.1038,7.59513,96.4344,21.3264,96.4317,-13.0307,11.3781,-1.0112,-0.303359,13.7313,0.72277,1.78,0.1,IS,,,,,,,,,,,,,,,,,,,,,
CIV,mean,,,,,,,-13.0307,11.3781,-1.0112,-0.303359,13.7313,0.72277,1.78,,LNLG,185.714,107.651,171.672,107.047,185.403,107.045,0.34,,,,,,,,,,,,,,
CIV,mean,,,,,,,-13.0307,11.3781,-1.0112,-0.303359,13.7313,0.72277,1.78,,LNLGIS,,,,,,,,140.764,114.327,126.722,113.759,140.453,113.757,0.35,,,,,,,
CIV,mean,,,,,,,-13.0307,11.3781,-1.0112,-0.303359,13.7313,0.72277,1.78,,LNLGOGIS,,,,,,,,,,,,,,,172.741,115.475,158.699,114.913,172.43,114.911,0.42
CMR,2015,-58.6714,188.291,-68.1802,188.291,-63.2136,188.29,-12.3002,12.505,2.79143,0.837429,4.96667,0.783996,1.25,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CMR,2015,,,,,,,-12.3002,12.505,2.79143,0.837429,4.96667,0.783996,1.25,,LNLG,184.023,152.961,174.514,152.961,179.481,152.959,0.44,,,,,,,,,,,,,,
CMR,2015,,,,,,,-12.3002,12.505,2.79143,0.837429,4.96667,0.783996,1.25,,LNLGIS,,,,,,,,127.602,114.047,118.093,114.047,123.06,114.044,0.45,,,,,,,
CMR,2015,,,,,,,-12.3002,12.505,2.79143,0.837429,4.96667,0.783996,1.25,,LNLGOGIS,,,,,,,,,,,,,,,38.8544,199.578,29.3456,199.578,34.3122,199.576,0.51
CMR,2016,199.365,139.368,188.998,139.368,194.126,139.365,-13.1586,10.7882,2.79143,0.837429,5.12821,0.835472,-0.26,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CMR,2016,,,,,,,-13.1586,10.7882,2.79143,0.837429,5.12821,0.835472,-0.26,,LNLG,156.27,166.47,145.902,166.47,151.031,166.468,0.44,,,,,,,,,,,,,,
CMR,2016,,,,,,,-13.1586,10.7882,2.79143,0.837429,5.12821,0.835472,-0.26,,LNLGIS,,,,,,,,179.89,190.155,169.523,190.155,174.651,190.153,0.45,,,,,,,
CMR,2016,,,,,,,-13.1586,10.7882,2.79143,0.837429,5.12821,0.835472,-0.26,,LNLGOGIS,,,,,,,,,,,,,,,88.7764,189.891,78.4092,189.891,83.5374,189.889,0.51
CMR,2017,77.0207,155.749,66.8269,155.749,72.1545,155.747,-12.9853,11.135,2.79143,0.837429,5.32761,0.761776,0.62,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CMR,2017,,,,,,,-12.9853,11.135,2.79143,0.837429,5.32761,0.761776,0.62,,LNLG,143.768,106.84,133.575,106.84,138.902,106.837,0.44,,,,,,,,,,,,,,
CMR,2017,,,,,,,-12.9853,11.135,2.79143,0.837429,5.32761,0.761776,0.62,,LNLGIS,,,,,,,,180.359,130.232,170.165,130.232,175.493,130.23,0.45,,,,,,,
CMR,2017,,,,,,,-12.9853,11.135,2.79143,0.837429,5.32761,0.761776,0.62,,LNLGOGIS,,,,,,,,,,,,,,,63.0294,307.537,52.8356,307.537,58.1632,307.536,0.51
CMR,2018,-37.5729,179.432,-47.8573,179.432,-42.3686,179.431,-13.0759,10.9538,2.79143,0.837429,5.48868,0.761776,0.12,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CMR,2018,,,,,,,-13.0759,10.9538,2.79143,0.837429,5.48868,0.761776,0.12,,LNLG,-13.34,88.5274,-23.6244,88.5274,-18.1357,88.5242,0.44,,,,,,,,,,,,,,
CMR,2018,,,,,,,-13.0759,10.9538,2.79143,0.837429,5.48868,0.761776,0.12,,LNLGIS,,,,,,,,30.5107,117.877,20.2263,117.877,25.715,117.875,0.45,,,,,,,
CMR,2018,,,,,,,-13.0759,10.9538,2.79143,0.837429,5.48868,0.761776,0.12,,LNLGOGIS,,,,,,,,,,,,,,,-113.57,239.323,-123.855,239.323,-118.366,239.322,0.51
CMR,2019,101.584,120.84,90.9068,120.84,96.5365,120.837,-13.4686,10.1683,2.79143,0.837429,5.62964,0.783996,-0.39,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CMR,2019,,,,,,,-13.4686,10.1683,2.79143,0.837429,5.62964,0.783996,-0.39,,LNLG,63.4394,124.315,52.7622,124.315,58.3919,124.313,0.44,,,,,,,,,,,,,,
CMR,2019,,,,,,,-13.4686,10.1683,2.79143,0.837429,5.62964,0.783996,-0.39,,LNLGIS,,,,,,,,110.212,120.71,99.5348,120.71,105.164,120.707,0.45,,,,,,,
CMR,2019,,,,,,,-13.4686,10.1683,2.79143,0.837429,5.62964,0.783996,-0.39,,LNLGOGIS,,,,,,,,,,,,,,,-38.8724,280.18,-49.5495,280.18,-43.9199,280.178,0.51
CMR,2020,69.0175,134.984,58.8112,134.984,63.9719,134.981,-12.9977,11.1101,2.79143,0.837429,5.16068,0.783996,0.14,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CMR,2020,,,,,,,-12.9977,11.1101,2.79143,0.837429,5.16068,0.783996,0.14,,LNLG,85.624,79.7148,75.4177,79.7148,80.5784,79.711,0.44,,,,,,,,,,,,,,
CMR,2020,,,,,,,-12.9977,11.1101,2.79143,0.837429,5.16068,0.783996,0.14,,LNLGIS,,,,,,,,106.178,114.243,95.9721,114.243,101.133,114.24,0.45,,,,,,,
CMR,2020,,,,,,,-12.9977,11.1101,2.79143,0.837429,5.16068,0.783996,0.14,,LNLGOGIS,,,,,,,,,,,,,,,-111.637,124.394,-121.844,124.394,-116.683,124.392,0.51
CMR,mean,39.475,123.989,29.2687,123.487,34.5523,123.484,-12.9977,11.1101,2.79143,0.837429,5.28358,0.785168,0.83,0.09,IS,,,,,,,,,,,,,,,,,,,,,
CMR,mean,,,,,,,-12.9977,11.1101,2.79143,0.837429,5.28358,0.785168,0.83,,LNLG,126.835,116.796,116.629,116.264,121.912,116.261,0.44,,,,,,,,,,,,,,
CMR,mean,,,,,,,-12.9977,11.1101,2.79143,0.837429,5.28358,0.785168,0.83,,LNLGIS,,,,,,,,152.327,154.622,142.12,154.22,147.404,154.218,0.45,,,,,,,
CMR,mean,,,,,,,-12.9977,11.1101,2.79143,0.837429,5.28358,0.785168,0.83,,LNLGOGIS,,,,,,,,,,,,,,,35.1478,210.21,24.9415,209.915,30.2251,209.913,0.51
COD,2015,352.898,270.459,311.908,270.459,319.259,270.459,-40.9896,7.79332,0.0,0.0,7.35073,0.282564,-0.6,0.23,IS,,,,,,,,,,,,,,,,,,,,,
COD,2015,,,,,,,-40.9896,7.79332,0.0,0.0,7.35073,0.282564,-0.6,,LNLG,12.5192,214.192,-28.4703,214.192,-21.1196,214.192,0.67,,,,,,,,,,,,,,
COD,2015,,,,,,,-40.9896,7.79332,0.0,0.0,7.35073,0.282564,-0.6,,LNLGIS,,,,,,,,30.6792,521.225,-10.3104,521.225,-2.95967,521.224,0.65,,,,,,,
COD,2015,,,,,,,-40.9896,7.79332,0.0,0.0,7.35073,0.282564,-0.6,,LNLGOGIS,,,,,,,,,,,,,,,-15.6265,379.381,-56.6161,379.381,-49.2654,379.381,0.69
COD,2016,1038.11,708.137,993.328,708.137,1000.91,708.137,-44.778,0.216448,0.0,0.0,7.58206,0.203683,-0.88,0.23,IS,,,,,,,,,,,,,,,,,,,,,
COD,2016,,,,,,,-44.778,0.216448,0.0,0.0,7.58206,0.203683,-0.88,,LNLG,148.907,250.473,104.129,250.473,111.711,250.473,0.67,,,,,,,,,,,,,,
COD,2016,,,,,,,-44.778,0.216448,0.0,0.0,7.58206,0.203683,-0.88,,LNLGIS,,,,,,,,94.8186,288.206,50.0406,288.206,57.6227,288.206,0.65,,,,,,,
COD,2016,,,,,,,-44.778,0.216448,0.0,0.0,7.58206,0.203683,-0.88,,LNLGOGIS,,,,,,,,,,,,,,,19.0267,491.23,-25.7513,491.23,-18.1692,491.23,0.69
COD,2017,486.613,498.717,442.908,498.717,450.795,498.717,-43.7051,2.36227,0.0,0.0,7.88673,0.250345,-0.5,0.23,IS,,,,,,,,,,,,,,,,,,,,,
COD,2017,,,,,,,-43.7051,2.36227,0.0,0.0,7.88673,0.250345,-0.5,,LNLG,138.386,140.188,94.6805,140.188,102.567,140.188,0.67,,,,,,,,,,,,,,
COD,2017,,,,,,,-43.7051,2.36227,0.0,0.0,7.88673,0.250345,-0.5,,LNLGIS,,,,,,,,131.591,368.295,87.8861,368.295,95.7728,368.295,0.65,,,,,,,
COD,2017,,,,,,,-43.7051,2.36227,0.0,0.0,7.88673,0.250345,-0.5,,LNLGOGIS,,,,,,,,,,,,,,,214.939,353.722,171.234,353.722,179.12,353.722,0.69
COD,2018,229.214,434.007,183.448,434.007,191.561,434.007,-45.7662,1.75986,0.0,0.0,8.11277,0.250345,-0.34,0.23,IS,,,,,,,,,,,,,,,,,,,,,
